locusName	arabi-defline
Cz03g11110	mRNAadenosine methylase
Cz03g11120	RNA-binding (RRM/RBD/RNP motifs) family protein
Cz03g11130	
Cz03g11140	Nuclear transport factor 2 (NTF2) family protein
Cz03g11150	
Cz03g11160	coatomer gamma-2 subunit, putative / gamma-2 coat protein, putative / gamma-2 COP, putative
Cz03g11170	Hydroxyproline-rich glycoprotein family protein
Cz03g11180	cellular apoptosis susceptibility protein, putative / importin-alpha re-exporter, putative
Cz03g11190	nucleotide binding;nucleic acid binding;RNA binding
Cz03g11200	PIN domain-like family protein
Cz03g11210	
Cz03g11220	ATP-dependent RNA helicase, putative
Cz03g11230	
Cz03g11240	
Cz03g11250	Leucine-rich repeat transmembrane protein kinase
Cz03g12010	
Cz03g12020	Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein
Cz03g12030	glucose-6-phosphate dehydrogenase 2
Cz03g12040	
Cz03g12050	FUS3-complementing gene 2
Cz03g12060	
Cz03g12070	F-box family protein
Cz03g12080	Cyclin A1;1
Cz03g12090	Sec14p-like phosphatidylinositol transfer family protein
Cz03g12100	recovery protein 3
Cz03g12110	
Cz03g12120	NAD(P)-binding Rossmann-fold superfamily protein
Cz03g12130	general control non-repressible 3
Cz03g12140	
Cz03g12150	
Cz03g13010	histone methyltransferases(H3-K4 specific);histone methyltransferases(H3-K36 specific)
Cz03g13020	Plastid-lipid associated protein PAP / fibrillin family protein
Cz03g13030	
Cz03g13040	RNA polymerase II large subunit
Cz03g13050	Protein of unknown function (DUF3411)
Cz03g13060	Protein of unknown function (DUF3411)
Cz03g13070	Aldolase superfamily protein
Cz03g13080	SWITCH/sucrose nonfermenting 3C
Cz03g13090	adenosine kinase
Cz03g13100	Eukaryotic translation initiation factor eIF2A family protein
Cz03g13110	
Cz03g13120	structural constituent of nuclear pore
Cz03g13130	ABC transporter family protein
Cz03g13140	
Cz03g13150	Caleosin-related family protein
Cz03g13160	zinc ion binding;DNA binding;helicases;ATP binding;nucleic acid binding
Cz03g13170	
Cz03g13180	
Cz03g13190	Photosystem II reaction center PsbP family protein
Cz03g13200	Nascent polypeptide-associated complex (NAC), alpha subunit family protein
Cz03g13210	
Cz03g13220	
Cz03g13230	
Cz03g13240	Tetratricopeptide repeat (TPR)-like superfamily protein
Cz03g13250	ADP-ribosylation factor B1A
Cz03g13260	zinc finger (CCCH-type) family protein
Cz03g14010	
Cz03g14020	U2 small nuclear ribonucleoprotein A
Cz03g14030	fimbrin-like protein 2
Cz03g14040	glutamine-fructose-6-phosphate transaminase (isomerizing)s;sugar binding;transaminases
Cz03g14050	Ankyrin repeat family protein
Cz03g14060	Histone superfamily protein
Cz03g14070	
Cz03g14080	diacylglycerol acyltransferase family
Cz03g14090	
Cz03g14100	syntaxin of plants 73
Cz03g14110	
Cz03g14120	zinc finger (C3HC4-type RING finger) family protein
Cz03g14130	manganese superoxide dismutase 1
Cz03g14140	
Cz03g14150	DNA/RNA polymerases superfamily protein
Cz03g14160	
Cz03g14170	
Cz03g14180	RING/U-box superfamily protein
Cz03g14190	Uncharacterised conserved protein UCP031088, alpha/beta hydrolase
Cz03g14200	delta subunit of Mt ATP synthase
Cz03g14210	
Cz03g14220	structural maintenance of chromosome 3
Cz03g14230	structural maintenance of chromosome 3
Cz03g14240	U2 small nuclear ribonucleoprotein A
Cz03g14250	expansin B2
Cz03g14260	Cyclase family protein
Cz03g15010	IBR domain-containing protein
Cz03g15020	Tetratricopeptide repeat (TPR)-like superfamily protein
Cz03g15030	calmodulin 5
Cz03g15040	
Cz03g15050	SET domain-containing protein
Cz03g15060	chaperonin-60alpha
Cz03g15070	
Cz03g15080	
Cz03g15090	
Cz03g15100	
Cz03g15110	
Cz03g15120	
Cz03g15130	
Cz03g15140	
Cz03g15150	beta-tonoplast intrinsic protein
Cz03g15160	DEAD/DEAH box RNA helicase family protein
Cz03g15170	ABC-2 type transporter family protein
Cz03g15180	
Cz03g15190	
Cz03g15200	
Cz03g15210	serine/arginine-rich 22
Cz03g15220	
Cz03g15230	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Cz03g15240	Regulator of chromosome condensation (RCC1) family protein
Cz03g15250	
Cz03g15260	
Cz03g15270	replication protein A 1A
Cz03g15280	
Cz03g15290	
Cz03g15300	
Cz03g15310	
Cz03g15320	ubiquitin-specific protease 15
Cz03g16010	Sec1/munc18-like (SM) proteins superfamily
Cz03g16020	
Cz03g16030	
Cz03g16040	
Cz03g16050	
Cz03g16060	
Cz03g16070	
Cz03g16080	
Cz03g16090	
Cz03g16100	
Cz03g16110	Nucleotide-sugar transporter family protein
Cz03g16120	
Cz03g16130	
Cz03g16140	
Cz03g16150	ERECTA-like 2
Cz03g16160	
Cz03g16170	
Cz03g16180	Leucine-rich receptor-like protein kinase family protein
Cz03g16190	
Cz03g16200	
Cz03g16210	
Cz03g16220	
Cz03g16230	transducin family protein / WD-40 repeat family protein
Cz03g16240	PPPDE putative thiol peptidase family protein
Cz03g16250	DORNROSCHEN-like
Cz03g16260	EAP30/Vps36 family protein
Cz03g16270	EAP30/Vps36 family protein
Cz03g16280	Ubiquitin-like superfamily protein
Cz03g16290	
Cz03g17010	
Cz03g17020	
Cz03g17030	
Cz03g17040	
Cz03g17050	
Cz03g17060	
Cz03g17070	
Cz03g17080	
Cz03g17090	
Cz03g17100	
Cz03g17110	
Cz03g17120	
Cz03g17130	Jojoba acyl CoA reductase-related male sterility protein
Cz03g17140	
Cz03g17150	
Cz03g17160	
Cz03g17170	multimeric translocon complex in the outer envelope membrane 132
Cz03g17180	
Cz03g17190	Metallopeptidase M24 family protein
Cz03g17200	
Cz03g17210	thymidylate synthase 1
Cz03g17220	
Cz03g18010	DNA glycosylase superfamily protein
Cz03g18020	
Cz03g18030	
Cz03g18040	CLP protease proteolytic subunit 1
Cz03g18050	Small nuclear ribonucleoprotein family protein
Cz03g18060	Ribosomal protein S30 family protein
Cz03g18070	seed imbibition 2
Cz03g18080	seed imbibition 2
Cz03g18090	seed imbibition 1
Cz03g18100	mitotic checkpoint family protein
Cz03g18110	seed imbibition 2
Cz03g18120	casein kinase II, alpha chain 2
Cz03g18130	gamma-tocopherol methyltransferase
Cz03g18140	
Cz03g18150	
Cz03g18160	
Cz03g18170	
Cz03g18180	Leucine-rich receptor-like protein kinase family protein
Cz03g18190	MAK10 homologue
Cz03g18200	MAK10 homologue
Cz03g18210	Sodium Bile acid symporter family
Cz03g18220	
Cz03g18230	calcium-dependent protein kinase 34
Cz03g18240	
Cz03g18250	
Cz03g18260	
Cz03g18270	
Cz03g18280	GTP-binding protein, HflX
Cz03g18290	GTP-binding protein, HflX
Cz03g18300	
Cz03g18310	
Cz03g18320	succinate dehydrogenase 1-1
Cz03g19010	Protein kinase superfamily protein
Cz03g19020	
Cz03g19030	
Cz03g19040	
Cz03g19050	helicases;ATP-dependent helicases;nucleic acid binding;ATP binding;DNA-directed DNA polymerases;DNA binding
Cz03g19060	pfkB-like carbohydrate kinase family protein
Cz03g19070	
Cz03g19080	STRUBBELIG-receptor family 7
Cz03g19090	RNA-binding (RRM/RBD/RNP motifs) family protein
Cz03g19100	SNF2 domain-containing protein / helicase domain-containing protein
Cz03g19110	ARM repeat superfamily protein
Cz03g19120	poly(A) binding protein 1
Cz03g19130	Protein kinase family protein
Cz03g19140	
Cz03g19150	repressor of lrx1
Cz03g19160	Tetratricopeptide repeat (TPR)-like superfamily protein
Cz03g20010	Histone H3 K4-specific methyltransferase SET7/9 family protein
Cz03g20020	ADP-ribosylation factor C1
Cz03g20030	
Cz03g20040	Saccharopine dehydrogenase
Cz03g20050	starch synthase 4
Cz03g20060	
Cz03g20070	BES1-interacting Myc-like protein 2
Cz03g20080	
Cz03g20090	aldehyde dehydrogenase 2B4
Cz03g20100	
Cz03g20110	
Cz03g20120	binding
Cz03g20130	GRIM-19 protein
Cz03g20140	Actin-like ATPase superfamily protein
Cz03g20150	DNAJ homologue 2
Cz03g20160	
Cz03g20170	mitogen-activated protein kinase kinase kinase 6
Cz03g20180	ataurora2
Cz03g20190	serine transhydroxymethyltransferase 1
Cz03g20200	zinc ion binding
Cz03g20210	
Cz03g20220	Protein of unknown function DUF455
Cz03g20230	
Cz03g20240	
Cz03g21010	
Cz03g21020	Pyridoxal-5\'-phosphate-dependent enzyme family protein
Cz03g21030	Pyridoxal-5\'-phosphate-dependent enzyme family protein
Cz03g21040	ankyrin repeat-containing protein 2
Cz03g21050	S18 ribosomal protein
Cz03g21060	ENTH/VHS family protein
Cz03g21070	ENTH/VHS family protein
Cz03g21080	
Cz03g21090	Ribosomal protein L14
Cz03g21100	
Cz03g21110	
Cz03g21120	U2 snRNP auxilliary factor, large subunit, splicing factor
Cz03g21130	Polynucleotidyl transferase, ribonuclease H-like superfamily protein
Cz03g21140	
Cz03g21150	
Cz03g21160	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
Cz03g21170	
Cz03g21180	
Cz03g21190	
Cz03g21200	Nucleoporin interacting component (Nup93/Nic96-like) family protein
Cz03g21210	
Cz03g21220	
Cz03g21230	thioredoxin H-type 7
Cz03g21240	LUC7 N_terminus domain-containing protein
Cz03g21250	
Cz03g21260	myb domain protein 4r1
Cz03g21270	
Cz03g22010	minichromosome maintenance 8
Cz03g22020	
Cz03g22030	Protein of unknown function (DUF789)
Cz03g22040	DEAD/DEAH box RNA helicase family protein
Cz03g22050	Chaperone DnaJ-domain superfamily protein
Cz03g22060	
Cz03g22070	ATP-binding cassette 14
Cz03g22080	
Cz03g22090	
Cz03g22100	Domain of unknown function (DUF1767)
Cz03g22110	
Cz03g22120	UDP-sugar pyrophosphorylase
Cz03g22130	PTEN 2
Cz03g22140	
Cz03g22150	Acyl-CoA N-acyltransferases (NAT) superfamily protein
Cz03g22160	
Cz03g22170	SET domain protein 35
Cz03g22180	Proteasome component (PCI) domain protein
Cz03g22190	cation exchanger 2
Cz03g22200	hydroxymethylbilane synthase
Cz03g22210	
Cz03g22220	
Cz03g22230	
Cz03g23010	
Cz03g23020	
Cz03g23030	
Cz03g23040	
Cz03g23050	
Cz03g23060	Zinc finger protein 622
Cz03g23070	20S proteasome alpha subunit G1
Cz03g23080	YEATS family protein
Cz03g23090	
Cz03g23100	
Cz03g23110	
Cz03g23120	
Cz03g23130	phenylalanyl-tRNA synthetase class IIc family protein
Cz03g23140	NagB/RpiA/CoA transferase-like superfamily protein
Cz03g23150	ACT-like protein tyrosine kinase family protein
Cz03g23160	Ribosomal protein L10 family protein
Cz03g23170	CLP protease regulatory subunit X
Cz03g23180	seed imbibition 2
Cz03g23190	eukaryotic translation initiation factor 2
Cz03g23200	U5 small nuclear ribonucleoprotein helicase
Cz03g23210	
Cz03g23220	Basic-leucine zipper (bZIP) transcription factor family protein
Cz03g23230	Transport protein particle (TRAPP) component
Cz03g23240	ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein
Cz03g23250	ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein
Cz03g23260	ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein
Cz03g24010	
Cz03g24020	
Cz03g24030	Thioredoxin superfamily protein
Cz03g24040	Late embryogenesis abundant protein (LEA) family protein
Cz03g24050	
Cz03g24060	Late embryogenesis abundant protein (LEA) family protein
Cz03g24070	
Cz03g24080	
Cz03g24090	
Cz03g24100	
Cz03g24110	
Cz03g24120	
Cz03g24130	
Cz03g24140	
Cz03g24150	
Cz03g24160	DEAD/DEAH box RNA helicase family protein
Cz03g24170	
Cz03g24180	Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain
Cz03g24190	
Cz03g24200	
Cz03g24210	strictosidine synthase-like 3
Cz03g24220	Kinesin motor family protein
Cz03g24230	alpha carbonic anhydrase 3
Cz03g24240	Protein of unknown function (DUF819)
Cz03g24250	
Cz03g24260	CBS domain-containing protein with a domain of unknown function (DUF21)
Cz03g24270	PPPDE putative thiol peptidase family protein
Cz03g25010	Nucleotide/sugar transporter family protein
Cz03g25020	
Cz03g25030	
Cz03g25040	nodulin MtN21 /EamA-like transporter family protein
Cz03g25050	
Cz03g25060	
Cz03g25070	
Cz03g25080	cyclophilin71
Cz03g25090	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Cz03g25100	SET domain protein 35
Cz03g25110	zinc finger (C2H2 type) family protein
Cz03g25120	
Cz03g25130	
Cz03g25140	cysteine-rich RLK (RECEPTOR-like protein kinase) 8
Cz03g25150	
Cz03g25160	
Cz03g25170	cysteine-rich RLK (RECEPTOR-like protein kinase) 8
Cz03g25180	cysteine-rich RLK (RECEPTOR-like protein kinase) 8
Cz03g25190	
Cz03g25200	cysteine-rich RLK (RECEPTOR-like protein kinase) 8
Cz03g25210	
Cz03g25220	
Cz03g25230	cysteine-rich RLK (RECEPTOR-like protein kinase) 8
Cz03g25240	
Cz03g25250	
Cz03g25260	
Cz03g25270	
Cz03g25280	
Cz03g25290	
Cz03g25300	
Cz03g25310	gamma-glutamyl hydrolase 3
Cz03g25320	uracil dna glycosylase
Cz03g25330	Tetratricopeptide repeat (TPR)-like superfamily protein
Cz03g25340	
Cz03g25350	Glycosyl hydrolase superfamily protein
Cz03g25360	RING/FYVE/PHD zinc finger superfamily protein
Cz03g26010	
Cz03g26020	Zincin-like metalloproteases family protein
Cz03g26030	
Cz03g26040	Ankyrin repeat family protein
Cz03g26050	Ankyrin repeat family protein
Cz03g26060	
Cz03g26070	UDP-Glycosyltransferase superfamily protein
Cz03g26080	
Cz03g26090	cyclopropyl isomerase
Cz03g26100	homolog of yeast FIP1 [V]
Cz03g26110	RNA binding (RRM/RBD/RNP motifs) family protein
Cz03g26120	
Cz03g26130	nucleotide transporter 1
Cz03g26140	eukaryotic translation initiation factor 4G
Cz03g26150	calmodulin binding;purine nucleotide binding
Cz03g26160	DNA-binding bromodomain-containing protein
Cz03g26170	
Cz03g26180	
Cz03g26190	RING/U-box superfamily protein
Cz03g26200	Protein of unknown function (DUF3754)
Cz03g26210	
Cz03g26220	RELA/SPOT homolog 3
Cz03g26240	light harvesting complex photosystem II
Cz03g27010	DNA primases
Cz03g27020	
Cz03g27030	
Cz03g27040	Nucleotide/sugar transporter family protein
Cz03g27050	
Cz03g27060	
Cz03g27070	NAD(P)-binding Rossmann-fold superfamily protein
Cz03g27080	
Cz03g27090	adenine phosphoribosyl transferase 4
Cz03g27100	alpha/beta-Hydrolases superfamily protein
Cz03g27110	Putative thiol-disulphide oxidoreductase DCC
Cz03g27120	TSPO(outer membrane tryptophan-rich sensory protein)-related
Cz03g27130	
Cz03g27140	
Cz03g27150	Ankyrin repeat family protein
Cz03g27160	FtsH extracellular protease family
Cz03g27170	JUMONJI 14
Cz03g27180	
Cz03g27190	
Cz03g27200	Sec14p-like phosphatidylinositol transfer family protein
Cz03g27210	integral membrane TerC family protein
Cz03g27220	Prolyl oligopeptidase family protein
Cz03g27230	Prolyl oligopeptidase family protein
Cz03g27240	Transmembrane amino acid transporter family protein
Cz03g27250	
Cz03g27260	
Cz03g27270	
Cz03g27280	
Cz03g27290	
Cz03g28010	high affinity K+ transporter 5
Cz03g28020	related to ubiquitin 1
Cz03g28030	signal recognition particle binding
Cz03g28040	
Cz03g28050	
Cz03g28060	SKP1/ASK-interacting protein 5
Cz03g28070	
Cz03g28080	ubiquitin 7
Cz03g28090	signal recognition particle binding
Cz03g28100	
Cz03g28110	
Cz03g28120	SKP1/ASK-interacting protein 5
Cz03g28130	
Cz03g28140	DNA/RNA polymerases superfamily protein
Cz03g28150	
Cz03g28160	
Cz03g28170	
Cz03g28180	multidrug resistance-associated protein 11
Cz03g28190	
Cz03g28200	PPPDE putative thiol peptidase family protein
Cz03g28210	
Cz03g28220	
Cz03g28230	
Cz03g28240	
Cz03g28250	alpha/beta-Hydrolases superfamily protein
Cz03g28260	geminivirus rep interacting kinase 2
Cz03g28270	biotin carboxyl carrier protein 2
Cz03g28280	RNase L inhibitor protein-related
Cz03g29010	
Cz03g29020	
Cz03g29030	
Cz03g29040	
Cz03g29050	protein kinase family protein / protein phosphatase 2C ( PP2C) family protein
Cz03g29060	transducin family protein / WD-40 repeat family protein
Cz03g29070	transducin family protein / WD-40 repeat family protein
Cz03g29080	sodium proton exchanger, putative (NHX7) (SOS1)
Cz03g29090	PDI-like 5-1
Cz03g29100	
Cz03g29110	haloacid dehalogenase-like hydrolase family protein
Cz03g29120	PLANT U-BOX 12
Cz03g29130	AAA-type ATPase family protein
Cz03g29140	Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein
Cz03g29150	Putative serine esterase  family protein
Cz03g29160	UDP-N-acetylglucosamine (UAA) transporter family
Cz03g29170	heavy metal atpase 1
Cz03g29180	
Cz03g29190	
Cz03g29200	
Cz03g29210	
Cz03g29220	
Cz03g29230	thioredoxin F2
Cz03g29240	kinesin 1
Cz03g30010	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
Cz03g30020	
Cz03g30030	rhomboid protein-related
Cz03g30040	Integral membrane HRF1 family protein
Cz03g30050	Ribosomal protein L12/ ATP-dependent Clp protease adaptor protein ClpS family protein
Cz03g30060	
Cz03g30070	Protein kinase superfamily protein
Cz03g30080	ARM repeat superfamily protein
Cz03g30090	ARM repeat superfamily protein
Cz03g30100	
Cz03g30110	
Cz03g30120	
Cz03g30130	
Cz03g30140	Leucine-rich receptor-like protein kinase family protein
Cz03g30150	
Cz03g30160	
Cz03g30170	
Cz03g30180	Transducin/WD40 repeat-like superfamily protein
Cz03g30190	
Cz03g30200	
Cz03g31010	
Cz03g31020	CAX interacting protein 4
Cz03g31030	sulfoquinovosyldiacylglycerol 1
Cz03g31040	Guanylate-binding family protein
Cz03g31050	Protein kinase family protein
Cz03g31060	serine/threonine protein kinase 2
Cz03g31070	
Cz03g31080	U1 small nuclear ribonucleoprotein-70K
Cz03g31090	
Cz03g31100	
Cz03g31110	
Cz03g31120	
Cz03g31130	Dihydrodipicolinate reductase, bacterial/plant
Cz03g31140	Myosin family protein with Dil domain
Cz03g31150	Fatty acid hydroxylase superfamily protein
Cz03g31160	
Cz03g31170	
Cz03g31180	
Cz03g31190	
Cz03g31200	ATP citrate lyase (ACL) family protein
Cz03g31210	
Cz03g31220	RNA-binding KH domain-containing protein
Cz03g31230	Thiamin diphosphate-binding fold (THDP-binding) superfamily protein
Cz03g31240	
Cz03g31250	sirtuin 1
Cz03g31260	Pex2/Pex12 N-terminal domain-containing protein / zinc finger (C3HC4-type RING finger) family protein
Cz03g31270	
Cz03g31280	disease resistance protein (TIR-NBS-LRR class), putative
Cz03g31290	transmembrane receptors;ATP binding
Cz03g32010	Leucine-rich repeat family protein
Cz03g32020	Myzus persicae-induced lipase 1
Cz03g32030	target of early activation tagged (EAT) 2
Cz03g32040	
Cz03g32050	
Cz03g32060	Polyketide synthase, enoylreductase family protein
Cz03g32070	
Cz03g32080	AAA-type ATPase family protein
Cz03g32090	AAA-type ATPase family protein
Cz03g32100	
Cz03g32110	beta-hexosaminidase 3
Cz03g32120	Homeotic gene regulator
Cz03g32130	Homeotic gene regulator
Cz03g32140	modifier of snc1,4
Cz03g32150	
Cz03g32160	
Cz03g32170	serine acetyltransferase 3;2
Cz03g32180	Transducin/WD40 repeat-like superfamily protein
Cz03g32190	Transducin/WD40 repeat-like superfamily protein
Cz03g32200	ATP synthase alpha/beta family protein
Cz03g32210	
Cz03g32220	
Cz03g32230	
Cz03g32240	
Cz03g32250	
Cz03g32260	Protein kinase superfamily protein
Cz03g33010	Phosphoglycerate mutase family protein
Cz03g33020	
Cz03g33030	WD40/YVTN repeat-like-containing domain;Bromodomain
Cz03g33040	
Cz03g33050	CBS domain-containing protein with a domain of unknown function (DUF21)
Cz03g33060	CBS domain-containing protein with a domain of unknown function (DUF21)
Cz03g33070	
Cz03g33080	ARM repeat superfamily protein
Cz03g33090	Auxin-responsive family protein
Cz03g33100	
Cz03g33110	
Cz03g33120	
Cz03g33130	Auxin-responsive family protein
Cz03g33140	
Cz03g33150	
Cz03g33160	
Cz03g33170	
Cz03g33180	
Cz03g33190	
Cz03g33200	Ku70-binding family protein
Cz03g33210	RING/U-box superfamily protein
Cz03g33220	fatty acid desaturase 2
Cz03g33230	
Cz03g33240	
Cz03g33250	Protein of unknown function (DUF1997)
Cz03g33260	Ribosomal protein S7p/S5e family protein
Cz03g33270	Protein of unknown function (DUF155)
Cz03g33280	3\'-5\'-exoribonuclease family protein
Cz03g33290	
Cz03g34010	protein phosphatase 5.2
Cz03g34020	Phosphoglycerate mutase family protein
Cz03g34030	Leucine-rich repeat (LRR) family protein
Cz03g34040	
Cz03g34050	
Cz03g34060	
Cz03g34070	Transmembrane amino acid transporter family protein
Cz03g34080	
Cz03g34090	lysine histidine transporter 1
Cz03g34100	
Cz03g34110	xylulose kinase-1
Cz03g34120	GTP cyclohydrolase II
Cz03g34130	
Cz03g34140	
Cz03g34150	GTP-binding family protein
Cz03g34160	non-intrinsic ABC protein 11
Cz03g34170	
Cz03g34180	cinnamyl alcohol dehydrogenase 9
Cz03g34190	
Cz03g34200	
Cz03g34210	
Cz03g34220	
Cz03g34230	
Cz03g34240	
Cz03g34250	
Cz03g34260	Vacuolar sorting protein 39
Cz03g34270	staurosporin and temperature sensitive 3-like A
Cz03g35010	
Cz03g35020	
Cz03g35030	Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase family protein
Cz03g35040	shrunken seed protein (SSE1)
Cz03g35050	SET domain-containing protein
Cz03g35060	magnesium ion binding;thiamin pyrophosphate binding;hydro-lyases;catalytics;2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthases
Cz03g35070	
Cz03g35080	
Cz03g35090	
Cz03g35100	
Cz03g35110	
Cz03g35120	
Cz03g35130	cAMP-regulated phosphoprotein 19-related protein
Cz03g35140	
Cz03g35150	Late embryogenesis abundant protein (LEA) family protein
Cz03g35160	
Cz03g35170	
Cz03g35180	Mitochondrial substrate carrier family protein
Cz03g35190	
Cz03g35200	
Cz03g35210	proliferating cellular nuclear antigen 1
Cz03g35220	
Cz03g35230	
Cz03g35240	
Cz03g35250	
Cz03g35260	
Cz03g35270	OSBP(oxysterol binding protein)-related protein 1A
Cz03g35280	
Cz03g35290	
Cz03g35300	P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain
Cz03g36010	
Cz03g36020	GRAM domain family protein
Cz03g36030	
Cz03g36040	beta glucosidase 33
Cz03g36050	Disease resistance protein (TIR-NBS-LRR class) family
Cz03g36060	
Cz03g36070	
Cz03g36080	
Cz03g36090	
Cz03g36100	
Cz03g36110	
Cz03g36120	
Cz03g36130	debranching enzyme 1
Cz03g36140	
Cz03g36150	RNA polymerase I-associated factor PAF67
Cz03g36160	RNA polymerase I-associated factor PAF67
Cz03g36170	with no lysine (K) kinase 3
Cz03g36180	
Cz03g36190	
Cz03g36200	zinc finger (C3HC4-type RING finger) family protein
Cz03g36210	zinc finger (C3HC4-type RING finger) family protein
Cz03g36220	serine carboxypeptidase-like 20
Cz03g36230	aldehyde dehydrogenase 5F1
Cz03g36240	ent-kaurenoic acid hydroxylase 2
Cz03g36250	
Cz03g36260	delta(3,5),delta(2,4)-dienoyl-CoA isomerase 1
Cz03g36270	translocase inner membrane subunit 44-2
Cz03g36280	
Cz03g36290	
Cz03g37010	SET domain group 37
Cz03g37020	
Cz03g37030	autophagy 2
Cz03g37040	DNA glycosylase superfamily protein
Cz03g37050	
Cz03g37060	sedoheptulose-bisphosphatase
Cz03g37070	
Cz03g37080	
Cz03g37090	
Cz03g37100	NAD(P)-binding Rossmann-fold superfamily protein
Cz03g37110	dicarboxylate transporter 1
Cz03g37120	
Cz03g37130	
Cz03g37140	
Cz03g37150	delta 1-pyrroline-5-carboxylate synthase 2
Cz03g37160	delta 1-pyrroline-5-carboxylate synthase 2
Cz03g37170	Chlorophyll A-B binding family protein
Cz03g37180	Copper amine oxidase family protein
Cz03g37190	syntaxin of plants 51
Cz03g37200	TRF-like 3
Cz03g37210	
Cz03g37220	
Cz03g37230	ADP-ribosylation factor-like A1D
Cz03g37240	
Cz03g37250	
Cz03g38010	
Cz03g38020	Uncharacterized protein family (UPF0016)
Cz03g38030	Uncharacterized protein family (UPF0016)
Cz03g38040	Ribosomal protein L34e superfamily protein
Cz03g38050	Protein kinase superfamily protein
Cz03g38060	Protein kinase superfamily protein
Cz03g38070	Protein kinase superfamily protein
Cz03g38080	glycosyl hydrolase family 10 protein / carbohydrate-binding domain-containing protein
Cz03g38090	
Cz03g38100	
Cz03g38110	
Cz03g38120	
Cz03g38130	
Cz03g38140	plastidic GLC translocator
Cz03g38150	Glycosyl transferase family 4 protein
Cz03g38160	DNA binding;nucleotide binding;nucleic acid binding;DNA-directed DNA polymerases;DNA-directed DNA polymerases
Cz03g38170	DNA binding;nucleotide binding;nucleic acid binding;DNA-directed DNA polymerases;DNA-directed DNA polymerases
Cz03g38180	
Cz03g38190	
Cz03g38200	
Cz03g38210	
Cz03g38220	
Cz03g38230	lactoylglutathione lyase family protein / glyoxalase I family protein
Cz03g38240	
Cz03g38250	pumilio 1
Cz03g38260	C2 calcium/lipid-binding plant phosphoribosyltransferase family protein
Cz03g38270	C2 calcium/lipid-binding plant phosphoribosyltransferase family protein
Cz03g38280	
Cz03g38290	C2 calcium/lipid-binding and GRAM domain containing protein
Cz03g39010	
Cz03g39020	
Cz03g39030	tubulin-tyrosine ligases;tubulin-tyrosine ligases
Cz03g39040	Protein of unknown function (DUF604)
Cz03g39050	NIMA-related kinase 4
Cz03g39060	molybdopterin biosynthesis CNX1 protein / molybdenum cofactor biosynthesis enzyme CNX1 (CNX1)
Cz03g39070	potassium channel tetramerisation domain-containing protein / pentapeptide repeat-containing protein
Cz03g39080	
Cz03g39090	ankyrin repeat family protein
Cz03g39100	lipase 1
Cz03g39110	serine acetyltransferase 2;2
Cz03g39120	Ribosomal protein L20
Cz03g39130	
Cz03g39140	NAD(P)-binding Rossmann-fold superfamily protein
Cz03g39150	Ribosomal protein L36
Cz03g39160	
Cz03g39170	
Cz03g39180	4-phospho-panto-thenoylcysteine synthetase
Cz03g39190	
Cz03g39200	
Cz03g39210	
Cz03g39220	
Cz03g39230	phosphate deficiency response 2
Cz03g39240	
Cz03g39250	alpha/beta-Hydrolases superfamily protein
Cz03g39260	
Cz03g40010	
Cz03g40020	BRCT domain-containing DNA repair protein
Cz03g40030	
Cz03g40040	starch branching enzyme 2.1
Cz03g40050	RNI-like superfamily protein
Cz03g40060	
Cz03g40070	
Cz03g40080	regulatory particle non-ATPase 12A
Cz03g40090	Ypt/Rab-GAP domain of gyp1p superfamily protein
Cz03g40100	
Cz03g40110	
Cz03g40120	
Cz03g40130	DNA/RNA polymerases superfamily protein
Cz03g40140	
Cz03g40150	
Cz03g40160	
Cz03g40170	
Cz03g40180	
Cz03g40190	
Cz03g40200	
Cz03g40210	Ankyrin repeat family protein
Cz03g40220	XB3 ortholog 3 in Arabidopsis thaliana
Cz03g40230	
Cz03g40240	
Cz03g40250	
Cz03g40260	ammonium transporter 1;4
Cz03g40270	ammonium transporter 1;3
Cz03g40280	
Cz03g40290	WD-40 repeat family protein / small nuclear ribonucleoprotein Prp4p-related
Cz03g40300	WD-40 repeat family protein / small nuclear ribonucleoprotein Prp4p-related
Cz03g40310	
Cz03g40320	
Cz03g41010	DnaJ / Sec63 Brl domains-containing protein
Cz04g00010	Thioredoxin superfamily protein
Cz04g00020	U2 snRNP auxilliary factor, large subunit, splicing factor
Cz04g00030	U2 snRNP auxilliary factor, large subunit, splicing factor
Cz04g00040	lipid-binding serum glycoprotein family protein
Cz04g00050	RNA-binding (RRM/RBD/RNP motifs) family protein
Cz04g00060	
Cz04g00070	FtsJ-like methyltransferase family protein
Cz04g00080	
