proteinId	gotermId	goName	gotermType	goAcc
9547	1240	gamma DNA-directed DNA polymerase activity	molecular_function	GO:0003895
9547	7808	eta DNA polymerase activity	molecular_function	GO:0015999
9547	7809	iota DNA polymerase activity	molecular_function	GO:0016000
9547	8193	mu DNA polymerase activity	molecular_function	GO:0016448
9547	8194	lambda DNA polymerase activity	molecular_function	GO:0016449
9547	8195	kappa DNA polymerase activity	molecular_function	GO:0016450
9547	8196	nu DNA polymerase activity	molecular_function	GO:0016451
9547	8197	theta DNA polymerase activity	molecular_function	GO:0016452
9547	10782	sigma DNA polymerase activity	molecular_function	GO:0019984
9554	1107	structural constituent of ribosome	molecular_function	GO:0003735
9554	2746	intracellular	cellular_component	GO:0005622
9554	2953	ribosome	cellular_component	GO:0005840
9554	3503	protein biosynthesis	biological_process	GO:0006412
9570	8516	hydrolase activity	molecular_function	GO:0016787
9576	2757	nucleus	cellular_component	GO:0005634
9576	8225	negative regulation of transcription	biological_process	GO:0016481
9576	8303	transcriptional repressor activity	molecular_function	GO:0016564
9601	1126	actin binding	molecular_function	GO:0003779
9601	4932	F-actin capping protein complex	cellular_component	GO:0008290
9601	10855	actin cytoskeleton organization and biogenesis	biological_process	GO:0030036
9612	5718	nucleoside metabolism	biological_process	GO:0009116
9612	2015	ribose-phosphate diphosphokinase activity	molecular_function	GO:0004749
9612	5764	nucleotide biosynthesis	biological_process	GO:0009165
9617	140	1,3-beta-glucan synthase complex	cellular_component	GO:0000148
9617	1189	1,3-beta-glucan synthase activity	molecular_function	GO:0003843
9617	3177	beta-1,3 glucan biosynthesis	biological_process	GO:0006075
9617	7826	membrane	cellular_component	GO:0016020
9619	15512	1,2-diacylglycerol 3-beta-galactosyltransferase activity	molecular_function	GO:0046509
9625	4286	intracellular signaling cascade	biological_process	GO:0007242
9625	7827	integral to membrane	cellular_component	GO:0016021
9625	1518	aspartic-type endopeptidase activity	molecular_function	GO:0004190
9625	5651	aspartic-type signal peptidase activity	molecular_function	GO:0009049
9625	13056	signal peptide peptidase activity	molecular_function	GO:0042499
9625	13057	aspartic endopeptidase activity, intramembrane cleaving	molecular_function	GO:0042500
9634	2450	transporter activity	molecular_function	GO:0005215
9634	3879	transport	biological_process	GO:0006810
9634	7826	membrane	cellular_component	GO:0016020
9654	102	histidine biosynthesis	biological_process	GO:0000105
9654	1690	histidinol dehydrogenase activity	molecular_function	GO:0004399
9654	4804	metabolism	biological_process	GO:0008152
9654	8235	oxidoreductase activity	molecular_function	GO:0016491
9664	1525	cysteine-type endopeptidase activity	molecular_function	GO:0004197
9664	3588	proteolysis and peptidolysis	biological_process	GO:0006508
9664	4880	cysteine-type peptidase activity	molecular_function	GO:0008234
9684	2615	intracellular transporter activity	molecular_function	GO:0005478
9684	2746	intracellular	cellular_component	GO:0005622
9684	3948	ER to Golgi transport	biological_process	GO:0006888
9701	1055	nucleic acid binding	molecular_function	GO:0003676
9709	40	acyl carrier activity	molecular_function	GO:0000036
9709	3710	fatty acid biosynthesis	biological_process	GO:0006633
9709	11963	phosphopantetheine binding	molecular_function	GO:0031177
9709	17027	cofactor binding	molecular_function	GO:0048037
9724	1170	catalytic activity	molecular_function	GO:0003824
9724	3707	lipid metabolism	biological_process	GO:0006629
9724	7826	membrane	cellular_component	GO:0016020
9724	1312	UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity	molecular_function	GO:0003975
9728	4804	metabolism	biological_process	GO:0008152
9728	8573	carbon-sulfur lyase activity	molecular_function	GO:0016846
9731	1096	RNA binding	molecular_function	GO:0003723
9731	1108	translation initiation factor activity	molecular_function	GO:0003743
9731	2855	cytoplasm	cellular_component	GO:0005737
9731	3504	translational initiation	biological_process	GO:0006413
9794	1472	diacylglycerol O-acyltransferase activity	molecular_function	GO:0004144
9799	6350	photosynthesis light harvesting	biological_process	GO:0009765
9799	7826	membrane	cellular_component	GO:0016020
9806	1055	nucleic acid binding	molecular_function	GO:0003676
9828	2615	intracellular transporter activity	molecular_function	GO:0005478
9828	2746	intracellular	cellular_component	GO:0005622
9828	3948	ER to Golgi transport	biological_process	GO:0006888
9829	1096	RNA binding	molecular_function	GO:0003723
9829	1108	translation initiation factor activity	molecular_function	GO:0003743
9829	2855	cytoplasm	cellular_component	GO:0005737
9829	3504	translational initiation	biological_process	GO:0006413
9832	1938	protein-S-isoprenylcysteine O-methyltransferase activity	molecular_function	GO:0004671
9832	3563	C-terminal protein amino acid methylation	biological_process	GO:0006481
9832	7827	integral to membrane	cellular_component	GO:0016021
9855	1056	DNA binding	molecular_function	GO:0003677
9855	1076	transcription factor activity	molecular_function	GO:0003700
9855	3446	transcription initiation	biological_process	GO:0006352
9855	3449	regulation of transcription, DNA-dependent	biological_process	GO:0006355
9855	8697	sigma factor activity	molecular_function	GO:0016987
9883	2626	electron transporter activity	molecular_function	GO:0005489
9883	3218	electron transport	biological_process	GO:0006118
9883	14467	cell redox homeostasis	biological_process	GO:0045454
9885	2625	binding	molecular_function	GO:0005488
9885	3879	transport	biological_process	GO:0006810
9885	7826	membrane	cellular_component	GO:0016020
9885	2860	mitochondrial inner membrane	cellular_component	GO:0005743
9890	1170	catalytic activity	molecular_function	GO:0003824
9890	149	protein phosphatase type 2A activity	molecular_function	GO:0000158
9890	1987	phosphoprotein phosphatase activity	molecular_function	GO:0004721
9890	1989	calcium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004723
9890	1990	magnesium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004724
9890	3065	magnesium-dependent protein serine/threonine phosphatase complex	cellular_component	GO:0005963
9890	5058	CTD phosphatase activity	molecular_function	GO:0008420
9890	5220	calcium-dependent protein serine/threonine phosphatase regulator activity	molecular_function	GO:0008597
9890	6906	protein phosphatase type 2C activity	molecular_function	GO:0015071
9890	8728	myosin phosphatase activity	molecular_function	GO:0017018
9890	8729	myosin phosphatase regulator activity	molecular_function	GO:0017020
9890	8732	myosin phosphatase complex	cellular_component	GO:0017023
9890	11169	protein phosphatase type 2B activity	molecular_function	GO:0030357
9893	1055	nucleic acid binding	molecular_function	GO:0003676
9893	2653	ATP binding	molecular_function	GO:0005524
9893	4688	ATP-dependent helicase activity	molecular_function	GO:0008026
9893	1683	helicase activity	molecular_function	GO:0004386
9893	505	diacylglycerol pyrophosphate phosphatase activity	molecular_function	GO:0000810
9893	2049	thiamin-pyrophosphatase activity	molecular_function	GO:0004787
9893	5336	DNA helicase IV activity	molecular_function	GO:0008722
9893	5368	UDP-2,3-diacylglucosamine hydrolase activity	molecular_function	GO:0008758
9893	5406	bis(5'-nucleosyl)-tetraphosphatase activity	molecular_function	GO:0008796
9893	5437	dATP pyrophosphohydrolase activity	molecular_function	GO:0008828
9893	8207	pyrophosphatase activity	molecular_function	GO:0016462
9893	8545	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	molecular_function	GO:0016818
9893	10006	dihydroneopterin monophosphate phosphatase activity	molecular_function	GO:0019176
9893	10007	dihydroneopterin triphosphate pyrophosphohydrolase activity	molecular_function	GO:0019177
9894	1107	structural constituent of ribosome	molecular_function	GO:0003735
9894	2746	intracellular	cellular_component	GO:0005622
9894	2953	ribosome	cellular_component	GO:0005840
9894	3503	protein biosynthesis	biological_process	GO:0006412
9896	1170	catalytic activity	molecular_function	GO:0003824
9896	4804	metabolism	biological_process	GO:0008152
9896	8004	4-coumarate-CoA ligase activity	molecular_function	GO:0016207
9897	2626	electron transporter activity	molecular_function	GO:0005489
9897	3218	electron transport	biological_process	GO:0006118
9910	1597	threonine endopeptidase activity	molecular_function	GO:0004298
9910	1598	proteasome endopeptidase activity	molecular_function	GO:0004299
9912	3547	protein modification	biological_process	GO:0006464
9912	4769	protein-methionine-S-oxide reductase activity	molecular_function	GO:0008113
9927	2654	GTP binding	molecular_function	GO:0005525
9927	4307	small GTPase mediated signal transduction	biological_process	GO:0007264
9927	6867	protein transport	biological_process	GO:0015031
9929	1055	nucleic acid binding	molecular_function	GO:0003676
9947	2553	sugar porter activity	molecular_function	GO:0005351
9947	5260	carbohydrate transport	biological_process	GO:0008643
9947	7826	membrane	cellular_component	GO:0016020
9947	2450	transporter activity	molecular_function	GO:0005215
9947	3879	transport	biological_process	GO:0006810
9947	7827	integral to membrane	cellular_component	GO:0016021
9947	5345	L-arabinose isomerase activity	molecular_function	GO:0008733
9983	1107	structural constituent of ribosome	molecular_function	GO:0003735
9983	2746	intracellular	cellular_component	GO:0005622
9983	2953	ribosome	cellular_component	GO:0005840
9983	3503	protein biosynthesis	biological_process	GO:0006412
9983	11325	ribonucleoprotein complex	cellular_component	GO:0030529
9983	12820	ribosome biogenesis and assembly	biological_process	GO:0042254
9984	5367	S-adenosylmethionine-dependent methyltransferase activity	molecular_function	GO:0008757
9984	4820	methyltransferase activity	molecular_function	GO:0008168
9984	3817	ubiquinone biosynthesis	biological_process	GO:0006744
9984	5063	2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity	molecular_function	GO:0008425
9984	1686	hexaprenyldihydroxybenzoate methyltransferase activity	molecular_function	GO:0004395
9987	3588	proteolysis and peptidolysis	biological_process	GO:0006508
9987	5087	O-sialoglycoprotein endopeptidase activity	molecular_function	GO:0008450
9987	4913	zinc ion binding	molecular_function	GO:0008270
9987	1549	metalloendopeptidase activity	molecular_function	GO:0004222
9987	1570	stromelysin 3 activity	molecular_function	GO:0004249
9987	4787	collagenase activity	molecular_function	GO:0008133
9987	4961	prenyl protein specific endopeptidase activity	molecular_function	GO:0008319
9987	11210	matrilysin-2 activity	molecular_function	GO:0030402
9989	2653	ATP binding	molecular_function	GO:0005524
9989	4688	ATP-dependent helicase activity	molecular_function	GO:0008026
9989	1055	nucleic acid binding	molecular_function	GO:0003676
9989	1683	helicase activity	molecular_function	GO:0004386
9989	505	diacylglycerol pyrophosphate phosphatase activity	molecular_function	GO:0000810
9989	2049	thiamin-pyrophosphatase activity	molecular_function	GO:0004787
9989	5336	DNA helicase IV activity	molecular_function	GO:0008722
9989	5368	UDP-2,3-diacylglucosamine hydrolase activity	molecular_function	GO:0008758
9989	5406	bis(5'-nucleosyl)-tetraphosphatase activity	molecular_function	GO:0008796
9989	5437	dATP pyrophosphohydrolase activity	molecular_function	GO:0008828
9989	8207	pyrophosphatase activity	molecular_function	GO:0016462
9989	8545	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	molecular_function	GO:0016818
9989	10006	dihydroneopterin monophosphate phosphatase activity	molecular_function	GO:0019176
9989	10007	dihydroneopterin triphosphate pyrophosphohydrolase activity	molecular_function	GO:0019177
10005	1902	phosphopantothenate-cysteine ligase activity	molecular_function	GO:0004632
10011	2653	ATP binding	molecular_function	GO:0005524
10024	1055	nucleic acid binding	molecular_function	GO:0003676
10025	102	histidine biosynthesis	biological_process	GO:0000105
10025	1225	ATP phosphoribosyltransferase activity	molecular_function	GO:0003879
10029	1055	nucleic acid binding	molecular_function	GO:0003676
10068	4804	metabolism	biological_process	GO:0008152
10068	8235	oxidoreductase activity	molecular_function	GO:0016491
10068	1616	enoyl-[acyl-carrier protein] reductase (NADH) activity	molecular_function	GO:0004318
10068	8369	enoyl-[acyl-carrier protein] reductase activity	molecular_function	GO:0016631
10073	1591	subtilase activity	molecular_function	GO:0004289
10073	3588	proteolysis and peptidolysis	biological_process	GO:0006508
10073	5660	biosynthesis	biological_process	GO:0009058
10073	8574	1-aminocyclopropane-1-carboxylate synthase activity	molecular_function	GO:0016847
10089	1903	phosphopantothenoylcysteine decarboxylase activity	molecular_function	GO:0004633
10100	5660	biosynthesis	biological_process	GO:0009058
10100	8578	magnesium chelatase activity	molecular_function	GO:0016851
10102	1055	nucleic acid binding	molecular_function	GO:0003676
10102	143	ubiquitin ligase complex	cellular_component	GO:0000151
10102	2103	ubiquitin-protein ligase activity	molecular_function	GO:0004842
10102	4913	zinc ion binding	molecular_function	GO:0008270
10102	8306	protein ubiquitination	biological_process	GO:0016567
10104	1939	protein kinase activity	molecular_function	GO:0004672
10104	2653	ATP binding	molecular_function	GO:0005524
10104	3551	protein amino acid phosphorylation	biological_process	GO:0006468
10104	1979	protein-tyrosine kinase activity	molecular_function	GO:0004713
10104	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
10104	1942	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
10104	1943	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
10104	1944	DNA-dependent protein kinase activity	molecular_function	GO:0004677
10104	1945	AMP-activated protein kinase activity	molecular_function	GO:0004679
10104	1946	casein kinase activity	molecular_function	GO:0004680
10104	1947	casein kinase I activity	molecular_function	GO:0004681
10104	1949	calmodulin regulated protein kinase activity	molecular_function	GO:0004683
10104	1952	eukaryotic elongation factor-2 kinase activity	molecular_function	GO:0004686
10104	1954	multifunctional calcium- and calmodulin-regulated protein kinase activity	molecular_function	GO:0004688
10104	1955	phosphorylase kinase activity	molecular_function	GO:0004689
10104	1956	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
10104	1958	cGMP-dependent protein kinase activity	molecular_function	GO:0004692
10104	1959	cyclin-dependent protein kinase activity	molecular_function	GO:0004693
10104	1960	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
10104	1961	galactosyltransferase-associated kinase activity	molecular_function	GO:0004695
10104	1962	glycogen synthase kinase 3 activity	molecular_function	GO:0004696
10104	1963	protein kinase C activity	molecular_function	GO:0004697
10104	1964	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
10104	1966	atypical protein kinase C activity	molecular_function	GO:0004700
10104	1967	diacylglycerol-activated phospholipid-dependent protein kinase C activity	molecular_function	GO:0004701
10104	1968	receptor signaling protein serine/threonine kinase activity	molecular_function	GO:0004702
10104	1969	G-protein coupled receptor kinase activity	molecular_function	GO:0004703
10104	1970	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
10104	1971	JUN kinase activity	molecular_function	GO:0004705
10104	1972	JUN kinase kinase kinase activity	molecular_function	GO:0004706
10104	1973	MAP kinase activity	molecular_function	GO:0004707
10104	1974	MAP kinase kinase activity	molecular_function	GO:0004708
10104	1975	MAP kinase kinase kinase activity	molecular_function	GO:0004709
10104	1976	MAP/ERK kinase kinase activity	molecular_function	GO:0004710
10104	1977	ribosomal protein S6 kinase activity	molecular_function	GO:0004711
10104	1978	protein threonine/tyrosine kinase activity	molecular_function	GO:0004712
10104	1980	transmembrane receptor protein tyrosine kinase activity	molecular_function	GO:0004714
10104	1981	non-membrane spanning protein tyrosine kinase activity	molecular_function	GO:0004715
10104	1982	receptor signaling protein tyrosine kinase activity	molecular_function	GO:0004716
10104	1984	Janus kinase activity	molecular_function	GO:0004718
10104	4978	MAP kinase 1 activity	molecular_function	GO:0008338
10104	4979	MP kinase activity	molecular_function	GO:0008339
10104	4989	MAP kinase kinase kinase kinase activity	molecular_function	GO:0008349
10104	5023	IkappaB kinase activity	molecular_function	GO:0008384
10104	5080	phosphofructokinase activity	molecular_function	GO:0008443
10104	5174	JUN kinase kinase activity	molecular_function	GO:0008545
10104	5225	phosphorylase kinase regulator activity	molecular_function	GO:0008607
10104	5428	cobinamide kinase activity	molecular_function	GO:0008819
10104	8094	phosphatidylinositol phosphate kinase activity	molecular_function	GO:0016307
10104	8277	cyclin-dependent protein kinase regulator activity	molecular_function	GO:0016538
10104	8502	phosphotransferase activity, alcohol group as acceptor	molecular_function	GO:0016773
10104	8634	MAP kinase 2 activity	molecular_function	GO:0016908
10104	8635	SAP kinase activity	molecular_function	GO:0016909
10104	9567	phenol kinase activity	molecular_function	GO:0018720
10104	10029	transmembrane receptor protein kinase activity	molecular_function	GO:0019199
10104	10721	cyclin-dependent protein kinase activating kinase activity	molecular_function	GO:0019912
10104	10722	cyclin-dependent protein kinase activating kinase regulator activity	molecular_function	GO:0019914
10104	12218	phosphoinositide 3-kinase activity	molecular_function	GO:0035004
10104	13113	eukaryotic elongation factor-2 kinase regulator activity	molecular_function	GO:0042556
10104	13114	eukaryotic elongation factor-2 kinase activator activity	molecular_function	GO:0042557
10122	1055	nucleic acid binding	molecular_function	GO:0003676
10148	1056	DNA binding	molecular_function	GO:0003677
10148	1242	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
10148	3445	transcription, DNA-dependent	biological_process	GO:0006351
10148	1243	DNA-directed RNA polymerase I activity	molecular_function	GO:0003900
10148	1244	DNA-directed RNA polymerase II activity	molecular_function	GO:0003901
10148	1245	DNA-directed RNA polymerase III activity	molecular_function	GO:0003902
10151	2653	ATP binding	molecular_function	GO:0005524
10151	3879	transport	biological_process	GO:0006810
10151	7827	integral to membrane	cellular_component	GO:0016021
10151	13182	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
10151	8614	ATPase activity	molecular_function	GO:0016887
10151	157	nucleotide binding	molecular_function	GO:0000166
10151	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
10160	1939	protein kinase activity	molecular_function	GO:0004672
10160	2653	ATP binding	molecular_function	GO:0005524
10160	3551	protein amino acid phosphorylation	biological_process	GO:0006468
10160	1979	protein-tyrosine kinase activity	molecular_function	GO:0004713
10160	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
10187	5367	S-adenosylmethionine-dependent methyltransferase activity	molecular_function	GO:0008757
10196	1107	structural constituent of ribosome	molecular_function	GO:0003735
10196	2746	intracellular	cellular_component	GO:0005622
10196	2953	ribosome	cellular_component	GO:0005840
10196	3503	protein biosynthesis	biological_process	GO:0006412
10199	1056	DNA binding	molecular_function	GO:0003677
10199	1078	RNA polymerase II transcription factor activity	molecular_function	GO:0003702
10199	2757	nucleus	cellular_component	GO:0005634
10199	2788	transcription factor TFIID complex	cellular_component	GO:0005669
10199	3449	regulation of transcription, DNA-dependent	biological_process	GO:0006355
10199	3461	transcription initiation from RNA polymerase II promoter	biological_process	GO:0006367
10208	2110	uridine kinase activity	molecular_function	GO:0004849
10208	2653	ATP binding	molecular_function	GO:0005524
10208	3077	carbohydrate metabolism	biological_process	GO:0005975
10208	5577	phosphoribulokinase activity	molecular_function	GO:0008974
10208	5660	biosynthesis	biological_process	GO:0009058
10208	8089	kinase activity	molecular_function	GO:0016301
10213	4804	metabolism	biological_process	GO:0008152
10213	8235	oxidoreductase activity	molecular_function	GO:0016491
10213	1601	estradiol 17-beta-dehydrogenase activity	molecular_function	GO:0004303
10216	1939	protein kinase activity	molecular_function	GO:0004672
10216	2653	ATP binding	molecular_function	GO:0005524
10216	3551	protein amino acid phosphorylation	biological_process	GO:0006468
10243	6350	photosynthesis light harvesting	biological_process	GO:0009765
10243	7826	membrane	cellular_component	GO:0016020
10251	2653	ATP binding	molecular_function	GO:0005524
10251	4688	ATP-dependent helicase activity	molecular_function	GO:0008026
10251	1055	nucleic acid binding	molecular_function	GO:0003676
10251	1683	helicase activity	molecular_function	GO:0004386
10257	5660	biosynthesis	biological_process	GO:0009058
10257	8498	transferase activity, transferring nitrogenous groups	molecular_function	GO:0016769
10260	3218	electron transport	biological_process	GO:0006118
10260	5357	NAD(P) transhydrogenase activity	molecular_function	GO:0008746
10261	4201	cell adhesion	biological_process	GO:0007155
10271	143	ubiquitin ligase complex	cellular_component	GO:0000151
10271	2103	ubiquitin-protein ligase activity	molecular_function	GO:0004842
10271	4913	zinc ion binding	molecular_function	GO:0008270
10271	8306	protein ubiquitination	biological_process	GO:0016567
10282	1056	DNA binding	molecular_function	GO:0003677
10282	1338	ATP-dependent DNA helicase activity	molecular_function	GO:0004003
10282	2653	ATP binding	molecular_function	GO:0005524
10282	2757	nucleus	cellular_component	GO:0005634
10282	3386	nucleotide-excision repair	biological_process	GO:0006289
10282	8545	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	molecular_function	GO:0016818
10282	1055	nucleic acid binding	molecular_function	GO:0003676
10282	4688	ATP-dependent helicase activity	molecular_function	GO:0008026
10282	3239	nucleobase, nucleoside, nucleotide and nucleic acid metabolism	biological_process	GO:0006139
10282	505	diacylglycerol pyrophosphate phosphatase activity	molecular_function	GO:0000810
10282	2049	thiamin-pyrophosphatase activity	molecular_function	GO:0004787
10282	5336	DNA helicase IV activity	molecular_function	GO:0008722
10282	5368	UDP-2,3-diacylglucosamine hydrolase activity	molecular_function	GO:0008758
10282	5406	bis(5'-nucleosyl)-tetraphosphatase activity	molecular_function	GO:0008796
10282	5437	dATP pyrophosphohydrolase activity	molecular_function	GO:0008828
10282	8207	pyrophosphatase activity	molecular_function	GO:0016462
10282	10006	dihydroneopterin monophosphate phosphatase activity	molecular_function	GO:0019176
10282	10007	dihydroneopterin triphosphate pyrophosphohydrolase activity	molecular_function	GO:0019177
10284	1096	RNA binding	molecular_function	GO:0003723
10284	3488	RNA processing	biological_process	GO:0006396
10284	6566	pseudouridine synthase activity	molecular_function	GO:0009982
10284	1996	pseudouridylate synthase activity	molecular_function	GO:0004730
10291	1939	protein kinase activity	molecular_function	GO:0004672
10291	2653	ATP binding	molecular_function	GO:0005524
10291	3551	protein amino acid phosphorylation	biological_process	GO:0006468
10291	1979	protein-tyrosine kinase activity	molecular_function	GO:0004713
10291	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
10306	4804	metabolism	biological_process	GO:0008152
10306	8235	oxidoreductase activity	molecular_function	GO:0016491
10306	1614	3-oxoacyl-[acyl-carrier protein] reductase activity	molecular_function	GO:0004316
10310	1056	DNA binding	molecular_function	GO:0003677
10310	1076	transcription factor activity	molecular_function	GO:0003700
10310	3448	RNA elongation	biological_process	GO:0006354
10310	3449	regulation of transcription, DNA-dependent	biological_process	GO:0006355
10310	1242	DNA-directed RNA polymerase activity	molecular_function	GO:0003899
10310	1243	DNA-directed RNA polymerase I activity	molecular_function	GO:0003900
10310	1244	DNA-directed RNA polymerase II activity	molecular_function	GO:0003901
10310	1245	DNA-directed RNA polymerase III activity	molecular_function	GO:0003902
10319	2450	transporter activity	molecular_function	GO:0005215
10319	3879	transport	biological_process	GO:0006810
10319	1549	metalloendopeptidase activity	molecular_function	GO:0004222
10319	3588	proteolysis and peptidolysis	biological_process	GO:0006508
10350	3540	protein folding	biological_process	GO:0006457
10350	1113	peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0003755
10350	1871	cyclophilin	molecular_function	GO:0004600
10350	10867	FK506-sensitive peptidyl-prolyl cis-trans isomerase	molecular_function	GO:0030051
10350	12603	cyclophilin-type peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0042027
10356	101	succinate dehydrogenase activity	molecular_function	GO:0000104
10356	3199	tricarboxylic acid cycle	biological_process	GO:0006099
10356	3218	electron transport	biological_process	GO:0006118
10356	7826	membrane	cellular_component	GO:0016020
10356	4829	succinate dehydrogenase (ubiquinone) activity	molecular_function	GO:0008177
10362	1170	catalytic activity	molecular_function	GO:0003824
10362	6566	pseudouridine synthase activity	molecular_function	GO:0009982
10362	8185	tRNA-pseudouridine synthase activity	molecular_function	GO:0016439
10363	1107	structural constituent of ribosome	molecular_function	GO:0003735
10363	2746	intracellular	cellular_component	GO:0005622
10363	2953	ribosome	cellular_component	GO:0005840
10363	3503	protein biosynthesis	biological_process	GO:0006412
10367	2653	ATP binding	molecular_function	GO:0005524
10367	8614	ATPase activity	molecular_function	GO:0016887
10367	157	nucleotide binding	molecular_function	GO:0000166
10367	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
10378	4804	metabolism	biological_process	GO:0008152
10378	8471	transferase activity	molecular_function	GO:0016740
10378	5660	biosynthesis	biological_process	GO:0009058
10378	8498	transferase activity, transferring nitrogenous groups	molecular_function	GO:0016769
10378	2023	serine C-palmitoyltransferase activity	molecular_function	GO:0004758
10378	8764	serine C-palmitoyltransferase complex	cellular_component	GO:0017059
10398	2434	structural molecule activity	molecular_function	GO:0005198
10398	2981	microtubule	cellular_component	GO:0005874
10398	4072	microtubule-based movement	biological_process	GO:0007018
10398	2110	uridine kinase activity	molecular_function	GO:0004849
10398	2653	ATP binding	molecular_function	GO:0005524
10398	3077	carbohydrate metabolism	biological_process	GO:0005975
10398	5577	phosphoribulokinase activity	molecular_function	GO:0008974
10398	5660	biosynthesis	biological_process	GO:0009058
10398	8089	kinase activity	molecular_function	GO:0016301
10418	5660	biosynthesis	biological_process	GO:0009058
10418	8574	1-aminocyclopropane-1-carboxylate synthase activity	molecular_function	GO:0016847
10418	8498	transferase activity, transferring nitrogenous groups	molecular_function	GO:0016769
10418	1400	aspartate transaminase activity	molecular_function	GO:0004069
10437	2680	molecular function unknown	molecular_function	GO:0005554
10454	2879	lysosome	cellular_component	GO:0005764
10454	3547	protein modification	biological_process	GO:0006464
10454	5109	palmitoyl-(protein) hydrolase activity	molecular_function	GO:0008474
10458	16701	bis(5'-adenosyl)-triphosphatase activity	molecular_function	GO:0047710
10494	2757	nucleus	cellular_component	GO:0005634
10494	2850	small nucleolar ribonucleoprotein complex	cellular_component	GO:0005732
10494	3489	mRNA processing	biological_process	GO:0006397
10494	11325	ribonucleoprotein complex	cellular_component	GO:0030529
10497	9997	trans-2-enoyl-CoA reductase (NADPH) activity	molecular_function	GO:0019166
10499	1939	protein kinase activity	molecular_function	GO:0004672
10499	2653	ATP binding	molecular_function	GO:0005524
10499	3551	protein amino acid phosphorylation	biological_process	GO:0006468
10499	1979	protein-tyrosine kinase activity	molecular_function	GO:0004713
10499	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
10518	2626	electron transporter activity	molecular_function	GO:0005489
10518	3218	electron transport	biological_process	GO:0006118
10524	157	nucleotide binding	molecular_function	GO:0000166
10524	8812	nucleoside-triphosphatase activity	molecular_function	GO:0017111
10524	2653	ATP binding	molecular_function	GO:0005524
10531	1939	protein kinase activity	molecular_function	GO:0004672
10531	2653	ATP binding	molecular_function	GO:0005524
10531	3551	protein amino acid phosphorylation	biological_process	GO:0006468
10531	1941	protein serine/threonine kinase activity	molecular_function	GO:0004674
10531	1942	transmembrane receptor protein serine/threonine kinase activity	molecular_function	GO:0004675
10531	1943	3-phosphoinositide-dependent protein kinase activity	molecular_function	GO:0004676
10531	1944	DNA-dependent protein kinase activity	molecular_function	GO:0004677
10531	1945	AMP-activated protein kinase activity	molecular_function	GO:0004679
10531	1946	casein kinase activity	molecular_function	GO:0004680
10531	1947	casein kinase I activity	molecular_function	GO:0004681
10531	1949	calmodulin regulated protein kinase activity	molecular_function	GO:0004683
10531	1952	eukaryotic elongation factor-2 kinase activity	molecular_function	GO:0004686
10531	1954	multifunctional calcium- and calmodulin-regulated protein kinase activity	molecular_function	GO:0004688
10531	1955	phosphorylase kinase activity	molecular_function	GO:0004689
10531	1956	cyclic nucleotide-dependent protein kinase activity	molecular_function	GO:0004690
10531	1958	cGMP-dependent protein kinase activity	molecular_function	GO:0004692
10531	1959	cyclin-dependent protein kinase activity	molecular_function	GO:0004693
10531	1960	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function	GO:0004694
10531	1961	galactosyltransferase-associated kinase activity	molecular_function	GO:0004695
10531	1962	glycogen synthase kinase 3 activity	molecular_function	GO:0004696
10531	1963	protein kinase C activity	molecular_function	GO:0004697
10531	1964	calcium-dependent protein kinase C activity	molecular_function	GO:0004698
10531	1966	atypical protein kinase C activity	molecular_function	GO:0004700
10531	1967	diacylglycerol-activated phospholipid-dependent protein kinase C activity	molecular_function	GO:0004701
10531	1968	receptor signaling protein serine/threonine kinase activity	molecular_function	GO:0004702
10531	1969	G-protein coupled receptor kinase activity	molecular_function	GO:0004703
10531	1970	NF-kappaB-inducing kinase activity	molecular_function	GO:0004704
10531	1971	JUN kinase activity	molecular_function	GO:0004705
10531	1972	JUN kinase kinase kinase activity	molecular_function	GO:0004706
10531	1973	MAP kinase activity	molecular_function	GO:0004707
10531	1974	MAP kinase kinase activity	molecular_function	GO:0004708
