#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	KEGG/ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline	Best-hit-chlamy-name	chlamy-symbol	chlamy-defline
32889196	Vocar.0003s0515	Vocar.0003s0515.1	Vocar.0003s0515.1.p	PF00588	PTHR12029		2.1.1.200		GO:0008173,GO:0006396,GO:0003723				Cre09.g393876.t1.1	g9766.t1,Cre02.g129900.t1.1	
32889124	Vocar.0003s0516	Vocar.0003s0516.1	Vocar.0003s0516.1.p	PF01227	PTHR11109,PTHR11109:SF0	KOG2698	3.5.4.16	K01495	GO:0046654,GO:0005737,GO:0003934	AT3G07270.2		GTP cyclohydrolase I	Cre09.g393913.t1.1	g9767.t1,Cre02.g129950.t1.1	
32889349	Vocar.0003s0517	Vocar.0003s0517.1	Vocar.0003s0517.1.p	PF13864	PTHR21490,PTHR21490:SF0								Cre09.g393954.t1.1	g9768.t1,Cre02.g130000.t1.1,Cre02.g130000.t1.2	Flagellar Associated Protein
32889377	Vocar.0003s0518	Vocar.0003s0518.1	Vocar.0003s0518.1.p												
32889267	Vocar.0003s0519	Vocar.0003s0519.1	Vocar.0003s0519.1.p										Cre09.g394028.t1.1	g9770.t1,Cre02.g130100.t1.1	
32889195	Vocar.0003s0520	Vocar.0003s0520.1	Vocar.0003s0520.1.p												
32889409	Vocar.0004s0001	Vocar.0004s0001.1	Vocar.0004s0001.1.p												
32889658	Vocar.0004s0002	Vocar.0004s0002.1	Vocar.0004s0002.1.p												
32889862	Vocar.0004s0003	Vocar.0004s0003.1	Vocar.0004s0003.1.p										Cre01.g008976.t1.1	g226.t1	
32889882	Vocar.0004s0004	Vocar.0004s0004.1	Vocar.0004s0004.1.p										Cre08.g358150.t1.2	g8329.t1,Cre08.g358150.t1.1	
32889744	Vocar.0004s0005	Vocar.0004s0005.1	Vocar.0004s0005.1.p	PF03330	PTHR31867,PTHR31867:SF1					AT1G69530.4	AT-EXP1,ATEXP1,ATEXPA1,ATHEXP ALPHA 1.2,EXP1,EXPA1	expansin A1	Cre03.g177800.t1.1	g3677.t1	
32889745	Vocar.0004s0005	Vocar.0004s0005.2	Vocar.0004s0005.2.p	PF03330	PTHR31867,PTHR31867:SF1					AT1G69530.1	AT-EXP1,ATEXP1,ATEXPA1,ATHEXP ALPHA 1.2,EXP1,EXPA1	expansin A1	Cre03.g177800.t1.1	g3677.t1	
32889796	Vocar.0004s0006	Vocar.0004s0006.1	Vocar.0004s0006.1.p				3.6.4.11			AT3G24880.1		Helicase/SANT-associated, DNA binding protein	Cre13.g605800.t1.1	g14610.t1	
32889748	Vocar.0004s0007	Vocar.0004s0007.1	Vocar.0004s0007.1.p		PTHR35106,PTHR35106:SF1					AT5G38060.1			Cre13.g605700.t1.2	g14608.t1,Cre13.g605700.t1.1	
32889884	Vocar.0004s0008	Vocar.0004s0008.1	Vocar.0004s0008.1.p	PF00171	PTHR11699,PTHR11699:SF187	KOG2450	1.2.1.8	K00130	GO:0055114,GO:0016491,GO:0008152	AT3G48170.1	ALDH10A9	aldehyde dehydrogenase 10A9	Cre13.g605650.t1.2	g14607.t1,Cre13.g605650.t1.1,ALD7	
32889931	Vocar.0004s0009	Vocar.0004s0009.1	Vocar.0004s0009.1.p	PF05548			3.4.24.38						Cre13.g605200.t2.1	g14597.t2,MMP29	
32889999	Vocar.0004s0010	Vocar.0004s0010.1	Vocar.0004s0010.1.p												
32889939	Vocar.0004s0011	Vocar.0004s0011.1	Vocar.0004s0011.1.p	PF14159	PTHR33222					AT4G38100.1			Cre13.g603450.t1.2	g14550.t1,Cre13.g603450.t1.1	
32889714	Vocar.0004s0012	Vocar.0004s0012.1	Vocar.0004s0012.1.p												
32889544	Vocar.0004s0013	Vocar.0004s0013.1	Vocar.0004s0013.1.p												
32889475	Vocar.0004s0014	Vocar.0004s0014.1	Vocar.0004s0014.1.p	PF13650									Cre11.g467734.t1.1	g11664.t1	
32889490	Vocar.0004s0015	Vocar.0004s0015.1	Vocar.0004s0015.1.p	PF00583	PTHR23091,PTHR23091:SF253		2.3.1.128		GO:0008080	AT1G24040.1		Acyl-CoA N-acyltransferases (NAT) superfamily protein	Cre16.g657150.t1.1	g15881.t1,NAT35	
32889549	Vocar.0004s0016	Vocar.0004s0016.1	Vocar.0004s0016.1.p	PF05173,PF01113	PTHR20836,PTHR20836:SF0		1.17.1.8	K00215	GO:0055114,GO:0009089,GO:0008839	AT2G44040.1		Dihydrodipicolinate reductase, bacterial/plant	Cre16.g656300.t1.1	g15863.t1	Dihydrodipicolinate reductase
32889637	Vocar.0004s0017	Vocar.0004s0017.1	Vocar.0004s0017.1.p	PF12220,PF00076	PTHR13952,PTHR13952:SF5	KOG0113		K11093	GO:0003676	AT3G50670.1	U1-70K,U1SNRNP	U1 small nuclear ribonucleoprotein-70K	Cre16.g656250.t1.1	g15862.t1,SMP12	U1 small nuclear ribonucleoprotein
32889828	Vocar.0004s0018	Vocar.0004s0018.1	Vocar.0004s0018.1.p	PF13424	PTHR19959					AT1G15290.1		Tetratricopeptide repeat (TPR)-like superfamily protein	Cre16.g656200.t1.2	g15861.t1,Cre16.g656200.t1.1	
32889829	Vocar.0004s0018	Vocar.0004s0018.2	Vocar.0004s0018.2.p	PF13424	PTHR19959					AT1G15290.1		Tetratricopeptide repeat (TPR)-like superfamily protein	Cre16.g656200.t1.2	g15861.t1,Cre16.g656200.t1.1	
32889708	Vocar.0004s0019	Vocar.0004s0019.1	Vocar.0004s0019.1.p	PF07690	PTHR23504,PTHR23504:SF1				GO:0055085,GO:0016021	AT2G16970.1	MEE15	Major facilitator superfamily protein	Cre16.g656150.t1.2	g15860.t1,Cre16.g656150.t1.1	
32889905	Vocar.0004s0020	Vocar.0004s0020.1	Vocar.0004s0020.1.p	PF16016						AT1G02120.1	VAD1	GRAM domain family protein	Cre16.g655600.t1.2	g15849.t1,Cre16.g655600.t1.1	
32889430	Vocar.0004s0021	Vocar.0004s0021.1	Vocar.0004s0021.1.p	PF07366	PTHR38436								Cre16.g655650.t1.1	g15850.t1	
32889954	Vocar.0004s0022	Vocar.0004s0022.1	Vocar.0004s0022.1.p	PF04072	PTHR13600				GO:0032259,GO:0008168				Cre16.g655900.t1.2	g15855.t1,Cre16.g655900.t1.1	
32889443	Vocar.0004s0023	Vocar.0004s0023.1	Vocar.0004s0023.1.p	PF00520,PF12796		KOG0510			GO:0055085,GO:0016020,GO:0006811,GO:0005216				Cre16.g655950.t2.1	g15856.t4,TRP2	Transient receptor potential ion channel protein
32889536	Vocar.0004s0024	Vocar.0004s0024.1	Vocar.0004s0024.1.p												
32889620	Vocar.0004s0025	Vocar.0004s0025.1	Vocar.0004s0025.1.p										Cre10.g442050.t1.1	g10877.t1	
32889603	Vocar.0004s0026	Vocar.0004s0026.1	Vocar.0004s0026.1.p		PTHR33344	KOG0884				AT4G17070.1		peptidyl-prolyl cis-trans isomerases	Cre14.g628450.t1.1	g15137.t1,CYN1	Peptidyl-prolyl cis-trans isomerase, cyclophilin type
32889773	Vocar.0004s0027	Vocar.0004s0027.1	Vocar.0004s0027.1.p	PF00685,PF13540,PF00415	PTHR15723,PTHR15723:SF0	KOG1427	2.8.2.33		GO:0008146	AT3G26100.2		Regulator of chromosome condensation (RCC1) family protein	Cre16.g660390.t1.1	g15951.t2	
32889559	Vocar.0004s0028	Vocar.0004s0028.1	Vocar.0004s0028.1.p	PF00685,PF13540,PF00415	PTHR15723,PTHR15723:SF0	KOG1427	2.8.2.33		GO:0008146	AT5G16040.1		Regulator of chromosome condensation (RCC1) family protein	Cre16.g660390.t1.1	g15951.t2	
32889788	Vocar.0004s0029	Vocar.0004s0029.1	Vocar.0004s0029.1.p	PF08774	PTHR15749,PTHR15749:SF4		3.1.4.1	K15363	GO:0016788	AT1G48360.2		zinc ion binding;nucleic acid binding;hydrolases, acting on acid anhydrides, in phosphorus-containing anhydrides	Cre16.g660350.t1.1	g15950.t1	
32889867	Vocar.0004s0030	Vocar.0004s0030.1	Vocar.0004s0030.1.p												
32889527	Vocar.0004s0031	Vocar.0004s0031.1	Vocar.0004s0031.1.p	PF00685,PF13540,PF00415	PTHR15723,PTHR15723:SF0		2.8.2.33		GO:0008146	AT3G03790.1		ankyrin repeat family protein / regulator of chromosome condensation (RCC1) family protein	Cre16.g660390.t1.1	g15951.t2	
32889528	Vocar.0004s0031	Vocar.0004s0031.2	Vocar.0004s0031.2.p	PF00685,PF13540,PF00415	PTHR15723,PTHR15723:SF0		2.8.2.33		GO:0008146	AT3G03790.1		ankyrin repeat family protein / regulator of chromosome condensation (RCC1) family protein	Cre16.g660390.t1.1	g15951.t2	
32889458	Vocar.0004s0032	Vocar.0004s0032.1	Vocar.0004s0032.1.p	PF12796	PTHR24193	KOG4412							Cre16.g658900.t1.1	g15918.t1,TRP10	Transient receptor potential ion channel protein
32889735	Vocar.0004s0033	Vocar.0004s0033.1	Vocar.0004s0033.1.p										Cre16.g658900.t1.1	g15918.t1,TRP10	Transient receptor potential ion channel protein
32889632	Vocar.0004s0034	Vocar.0004s0034.1	Vocar.0004s0034.1.p												
32890000	Vocar.0004s0035	Vocar.0004s0035.1	Vocar.0004s0035.1.p										Cre16.g659000.t1.1	g15921.t1	
32889930	Vocar.0004s0036	Vocar.0004s0036.1	Vocar.0004s0036.1.p										Cre16.g658800.t1.1	g15916.t1	
32889816	Vocar.0004s0037	Vocar.0004s0037.1	Vocar.0004s0037.1.p	PF00153	PTHR24089,PTHR24089:SF112	KOG0759,KOG0757,KOG0758,KOG0754,KOG0762,KOG0760,KOG0752							Cre16.g658850.t1.1	g15917.t1	
32889926	Vocar.0004s0038	Vocar.0004s0038.1	Vocar.0004s0038.1.p										Cre16.g658350.t1.1	g15906.t1	
32889648	Vocar.0004s0039	Vocar.0004s0039.1	Vocar.0004s0039.1.p										Cre16.g659800.t1.2	g15938.t1,Cre16.g659800.t1.1	
32889705	Vocar.0004s0040	Vocar.0004s0040.1	Vocar.0004s0040.1.p										Cre16.g659700.t1.2	g15936.t1,Cre16.g659700.t1.1	
32889659	Vocar.0004s0041	Vocar.0004s0041.1	Vocar.0004s0041.1.p	PF03914,PF07540	PTHR14428,PTHR14428:SF5			K14834		AT1G79150.1		binding	Cre16.g659600.t1.1	g15933.t1	
32889564	Vocar.0004s0042	Vocar.0004s0042.1	Vocar.0004s0042.1.p	PF07714	PTHR23257,PTHR23257:SF347	KOG0192	2.7.12.1		GO:0006468,GO:0004672	AT4G35780.1		ACT-like protein tyrosine kinase family protein	Cre16.g659400.t2.1	g15929.t2	
32889565	Vocar.0004s0042	Vocar.0004s0042.2	Vocar.0004s0042.2.p	PF07714	PTHR23257,PTHR23257:SF347	KOG0192	2.7.12.1		GO:0006468,GO:0004672	AT4G35780.1		ACT-like protein tyrosine kinase family protein	Cre16.g659400.t2.1	g15929.t2	
32889524	Vocar.0004s0043	Vocar.0004s0043.1	Vocar.0004s0043.1.p	PF00173	PTHR19359					AT5G48810.1	ATB5-B,ATCB5-D,B5 #3,CB5-D	cytochrome B5 isoform D	Cre16.g659350.t1.2	g15928.t1,Cre16.g659350.t1.1,CYB1,CYB5-1	Cytochrome b5 protein
32889525	Vocar.0004s0043	Vocar.0004s0043.2	Vocar.0004s0043.2.p	PF00173	PTHR19359					AT5G48810.1	ATB5-B,ATCB5-D,B5 #3,CB5-D	cytochrome B5 isoform D	Cre16.g659350.t1.2	g15928.t1,Cre16.g659350.t1.1,CYB1,CYB5-1	Cytochrome b5 protein
32889635	Vocar.0004s0044	Vocar.0004s0044.1	Vocar.0004s0044.1.p	PF00067	PTHR24305	KOG0157	1.14.14.1		GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT4G15110.1	CYP97B3	cytochrome P450, family 97, subfamily B, polypeptide 3	Cre16.g659200.t1.1	g15925.t1,CYP36	Cytochrome P450, CYP4 superfamily
32889974	Vocar.0004s0045	Vocar.0004s0045.1	Vocar.0004s0045.1.p	PF14259,PF00076	PTHR24012			K14837	GO:0003676	AT5G46840.1		RNA-binding (RRM/RBD/RNP motifs) family protein	Cre16.g659150.t1.1	g15924.t1	
32889501	Vocar.0004s0046	Vocar.0004s0046.1	Vocar.0004s0046.1.p					K14837					Cre16.g659100.t1.1	g15923.t1	
32889747	Vocar.0004s0047	Vocar.0004s0047.1	Vocar.0004s0047.1.p	PF12695,PF13378,PF02776,PF00425	PTHR18968,PTHR18968:SF114		5.4.4.2,2.2.1.9,4.2.99.20,4.2.1.113	K14759	GO:0030976	AT1G68890.1		magnesium ion binding;thiamin pyrophosphate binding;hydro-lyases;catalytics;2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthases	Cre16.g659050.t1.1	g15922.t1	
32889762	Vocar.0004s0048	Vocar.0004s0048.1	Vocar.0004s0048.1.p	PF01926,PF14714	PTHR11649,PTHR11649:SF60			K03977	GO:0005525	AT3G12080.1	emb2738	GTP-binding family protein	Cre16.g658450.t1.2	g15908.t1,Cre16.g658450.t1.1	
32889846	Vocar.0004s0049	Vocar.0004s0049.1	Vocar.0004s0049.1.p	PF00005	PTHR24220,PTHR24220:SF441				GO:0016887,GO:0005524	AT1G65410.1	ATNAP11,NAP11,TGD3	non-intrinsic ABC protein 11	Cre16.g658526.t1.1	g15909.t1	
32889583	Vocar.0004s0050	Vocar.0004s0050.1	Vocar.0004s0050.1.p	PF01926	PTHR11649,PTHR11649:SF60				GO:0005525	AT3G12080.1	emb2738	GTP-binding family protein	Cre16.g658526.t1.1	g15909.t1	
32889911	Vocar.0004s0051	Vocar.0004s0051.1	Vocar.0004s0051.1.p	PF08234	PTHR14281	KOG4657		K11550		AT3G48210.1			Cre16.g658600.t1.1	g15910.t1	
32890010	Vocar.0004s0052	Vocar.0004s0052.1	Vocar.0004s0052.1.p	PF02736,PF00612,PF01843,PF00063	PTHR13140,PTHR13140:SF304		3.6.4.1	K10357	GO:0016459,GO:0005524,GO:0003774,GO:0005515	AT1G08730.1	ATXIC,XIC	Myosin family protein with Dil domain	Cre16.g658650.t1.1	g15911.t1,MYO1	Myosin heavy chain, class XI
32889780	Vocar.0004s0053	Vocar.0004s0053.1	Vocar.0004s0053.1.p	PF01843	PTHR13140,PTHR13140:SF256					AT1G54560.1	ATXIE,XIE	Myosin family protein with Dil domain	Cre16.g658650.t1.1	g15911.t1,MYO1	Myosin heavy chain, class XI
32889781	Vocar.0004s0053	Vocar.0004s0053.2	Vocar.0004s0053.2.p	PF01843	PTHR13140,PTHR13140:SF256					AT1G54560.1	ATXIE,XIE	Myosin family protein with Dil domain	Cre16.g658650.t1.1	g15911.t1,MYO1	Myosin heavy chain, class XI
32889570	Vocar.0004s0054	Vocar.0004s0054.1	Vocar.0004s0054.1.p	PF01661	PTHR11106					AT2G40600.1		appr-1-p processing enzyme family protein	Cre16.g658700.t1.1	g15912.t1	
32889571	Vocar.0004s0054	Vocar.0004s0054.2	Vocar.0004s0054.2.p	PF01661	PTHR11106					AT2G40600.1		appr-1-p processing enzyme family protein	Cre16.g658700.t1.1	g15912.t1	
32889645	Vocar.0004s0055	Vocar.0004s0055.1	Vocar.0004s0055.1.p	PF00293	PTHR11839		3.6.1.13	K01515	GO:0016787				Cre16.g658075.t1.1	g15901.t1	
32889646	Vocar.0004s0055	Vocar.0004s0055.2	Vocar.0004s0055.2.p	PF00293	PTHR11839		3.6.1.13,3.6.1.58		GO:0016787				Cre16.g658075.t1.1	g15901.t1	
32889448	Vocar.0004s0056	Vocar.0004s0056.1	Vocar.0004s0056.1.p	PF07683,PF02492	PTHR13748					AT1G80480.1	PTAC17	plastid transcriptionally active 17	Cre16.g658000.t1.1	g15900.t1	
32889860	Vocar.0004s0057	Vocar.0004s0057.1	Vocar.0004s0057.1.p	PF00225	PTHR24115	KOG0246	3.6.4.5	K10406	GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	AT1G73860.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein	Cre16.g657979.t2.1	g15899.t1	
32889465	Vocar.0004s0058	Vocar.0004s0058.1	Vocar.0004s0058.1.p	PF00225	PTHR24115,PTHR24115:SF464	KOG0239	3.6.4.5	K10405	GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	AT4G05190.1	ATK5	kinesin 5	Cre16.g656700.t1.2	g15872.t1,Cre16.g656700.t1.1,KIN14-5,KIN14A-2	
32889671	Vocar.0004s0059	Vocar.0004s0059.1	Vocar.0004s0059.1.p	PF13419	PTHR18901,PTHR18901:SF30	KOG2914				AT4G39970.1		Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	Cre16.g656650.t1.1	g15871.t1,PGP8	
32889672	Vocar.0004s0059	Vocar.0004s0059.2	Vocar.0004s0059.2.p	PF13419	PTHR18901,PTHR18901:SF30	KOG2914				AT4G39970.1		Haloacid dehalogenase-like hydrolase (HAD) superfamily protein	Cre16.g656650.t1.1	g15871.t1,PGP8	
32889484	Vocar.0004s0060	Vocar.0004s0060.1	Vocar.0004s0060.1.p	PF00085	PTHR10438	KOG0907	1.6.5.4	K03671	GO:0045454,GO:0015035,GO:0006662	AT5G16400.1	ATF2,TRXF2	thioredoxin F2	Cre16.g656600.t1.2	g15870.t1,Cre16.g656600.t1.1,TRX19	
32889422	Vocar.0004s0061	Vocar.0004s0061.1	Vocar.0004s0061.1.p	PF00085	PTHR18929,PTHR18929:SF87		5.3.4.1		GO:0045454	AT2G47470.1	ATPDI11,ATPDIL2-1,MEE30,PDI11,UNE5	thioredoxin family protein	Cre16.g692751.t1.1	g15623.t1,PDI3	
32889427	Vocar.0004s0062	Vocar.0004s0062.1	Vocar.0004s0062.1.p	PF00122,PF12710,PF16209,PF16212	PTHR24092,PTHR24092:SF55		3.6.3.1	K01530	GO:0046872,GO:0000166,GO:0016021,GO:0015914,GO:0005524,GO:0004012,GO:0000287	AT1G59820.1	ALA3	aminophospholipid ATPase 3	Cre16.g656500.t1.1	g15868.t1,ALA3	ATPase, phospholipid transporter
32890009	Vocar.0004s0063	Vocar.0004s0063.1	Vocar.0004s0063.1.p	PF01370	PTHR10366,PTHR10366:SF337	KOG1371	3.13.1.1	K06118	GO:0050662,GO:0003824	AT4G33030.1	SQD1	sulfoquinovosyldiacylglycerol 1	Cre16.g656400.t1.2	g15865.t1,Cre16.g656400.t1.1	UDP-sulfoquinovose synthase
32889906	Vocar.0004s0064	Vocar.0004s0064.1	Vocar.0004s0064.1.p		PTHR35136,PTHR35136:SF1		5.5.1.9	K08246		AT5G50375.1	CPI1	cyclopropyl isomerase	Cre16.g657300.t1.2	g15884.t1,Cre16.g657300.t1.1,CPI1	Cyclopropyl isomerase-like protein
32889718	Vocar.0004s0065	Vocar.0004s0065.1	Vocar.0004s0065.1.p	PF07714	PTHR24343,PTHR24343:SF167	KOG0583	2.7.11.1	K14498	GO:0006468,GO:0004672	AT1G78290.3	SNRK2-8,SNRK2.8,SRK2C	Protein kinase superfamily protein	Cre16.g657350.t1.2	g15885.t1,Cre16.g657350.t1.1	
32889629	Vocar.0004s0066	Vocar.0004s0066.1	Vocar.0004s0066.1.p	PF00226	PTHR24078					AT2G41000.2		Chaperone DnaJ-domain superfamily protein	Cre16.g657400.t1.1	g15886.t1	
32889630	Vocar.0004s0066	Vocar.0004s0066.2	Vocar.0004s0066.2.p	PF00226	PTHR24078					AT2G41000.2		Chaperone DnaJ-domain superfamily protein	Cre16.g657400.t1.1	g15886.t1	
32889557	Vocar.0004s0067	Vocar.0004s0067.1	Vocar.0004s0067.1.p	PF00149			3.1.4.46		GO:0016787				Cre16.g657450.t1.1	g15887.t1,MPA12	
32889540	Vocar.0004s0068	Vocar.0004s0068.1	Vocar.0004s0068.1.p	PF08553	PTHR31913	KOG2395				AT4G33400.1		Vacuolar import/degradation, Vid27-related protein	Cre16.g657550.t1.1	g15889.t1	
32889455	Vocar.0004s0069	Vocar.0004s0069.1	Vocar.0004s0069.1.p										Cre16.g657600.t2.1	g15890.t1	
32889486	Vocar.0004s0070	Vocar.0004s0070.1	Vocar.0004s0070.1.p	PF08553	PTHR31913					AT4G33400.1		Vacuolar import/degradation, Vid27-related protein	Cre16.g657550.t1.1	g15889.t1	
32889712	Vocar.0004s0071	Vocar.0004s0071.1	Vocar.0004s0071.1.p	PF13661									Cre16.g657700.t1.1	g15892.t1	
32889789	Vocar.0004s0072	Vocar.0004s0072.1	Vocar.0004s0072.1.p	PF03055	PTHR10543,PTHR10543:SF36	KOG1285	1.13.11.75	K00464		AT1G78390.1	ATNCED9,NCED9	nine-cis-epoxycarotenoid dioxygenase 9	Cre16.g657800.t1.1	g15894.t1,CCD3	Carotenoid cleavage dioxygenase
32889847	Vocar.0004s0073	Vocar.0004s0073.1	Vocar.0004s0073.1.p	PF07250,PF09118	PTHR32208,PTHR32208:SF21		1.1.3.9			AT1G67290.1		glyoxal oxidase-related protein	Cre16.g657200.t1.1	g15882.t1	
32889938	Vocar.0004s0074	Vocar.0004s0074.1	Vocar.0004s0074.1.p	PF03540	PTHR21242,PTHR21242:SF0			K03134	GO:0006352,GO:0005634	AT4G31720.2	STG1,TAF10,TAFII15	TBP-associated factor II 15	Cre16.g657000.t1.2	g15878.t1,Cre16.g657000.t1.1	
32889929	Vocar.0004s0075	Vocar.0004s0075.1	Vocar.0004s0075.1.p			KOG0992							Cre16.g656950.t1.1	g15877.t2	
32889531	Vocar.0004s0076	Vocar.0004s0076.1	Vocar.0004s0076.1.p	PF07856	PTHR12210,PTHR12210:SF49								Cre16.g656851.t1.1	g15875.t1,Cre16.g656850.t1.3	
32889763	Vocar.0004s0077	Vocar.0004s0077.1	Vocar.0004s0077.1.p												
32889995	Vocar.0004s0078	Vocar.0004s0078.1	Vocar.0004s0078.1.p	PF03031									Cre16.g656750.t1.1	g15873.t1	
32889548	Vocar.0004s0079	Vocar.0004s0079.1	Vocar.0004s0079.1.p	PF00270,PF00271	PTHR13710,PTHR13710:SF81	KOG0352	3.6.4.12		GO:0005524,GO:0003676	AT4G35740.1	ATRECQ3,RecQl3	DEAD/DEAH box RNA helicase family protein 	Cre03.g178950.t1.2	g3704.t1,Cre03.g178950.t1.1,HEL17	
32889510	Vocar.0004s0080	Vocar.0004s0080.1	Vocar.0004s0080.1.p	PF00076	PTHR24012				GO:0003676	AT2G35410.1		RNA-binding (RRM/RBD/RNP motifs) family protein	Cre01.g039300.t1.2	g878.t1,Cre01.g039300.t1.1	Polyadenylate-binding protein RB47
32889764	Vocar.0004s0081	Vocar.0004s0081.1	Vocar.0004s0081.1.p												
32889697	Vocar.0004s0082	Vocar.0004s0082.1	Vocar.0004s0082.1.p												
32889855	Vocar.0004s0083	Vocar.0004s0083.1	Vocar.0004s0083.1.p	PF13374,PF13424									Cre17.g747247.t1.1	g18061.t1,Cre05.g229950.t1.1	
32889833	Vocar.0004s0084	Vocar.0004s0084.1	Vocar.0004s0084.1.p												
32889505	Vocar.0004s0085	Vocar.0004s0085.1	Vocar.0004s0085.1.p	PF01130	PTHR11923	KOG3776		K12384	GO:0016020,GO:0007155				Cre16.g657950.t1.1	g15897.t1,SSA5	Predicted protein
32889506	Vocar.0004s0085	Vocar.0004s0085.2	Vocar.0004s0085.2.p	PF01130	PTHR11923	KOG3776		K12384	GO:0016020,GO:0007155				Cre16.g657950.t1.1	g15897.t1,SSA5	Predicted protein
32889406	Vocar.0004s0086	Vocar.0004s0086.1	Vocar.0004s0086.1.p												
32889861	Vocar.0004s0087	Vocar.0004s0087.1	Vocar.0004s0087.1.p	PF02889,PF00226	PTHR24075,PTHR24075:SF0	KOG0721		K09540	GO:0031204,GO:0008565	AT1G79940.2	ATERDJ2A	DnaJ / Sec63 Brl domains-containing protein	Cre16.g657850.t1.2	g15895.t1,Cre16.g657850.t1.1	ER-targeted preprotein translocase subunit
32889535	Vocar.0004s0088	Vocar.0004s0088.1	Vocar.0004s0088.1.p										Cre16.g656350.t1.1	g15864.t1	
32889767	Vocar.0004s0089	Vocar.0004s0089.1	Vocar.0004s0089.1.p	PF07444									Cre16.g656100.t1.1	g15859.t1	
32889611	Vocar.0004s0090	Vocar.0004s0090.1	Vocar.0004s0090.1.p												
32889660	Vocar.0004s0091	Vocar.0004s0091.1	Vocar.0004s0091.1.p										Cre16.g660225.t1.1	g15947.t1,Cre16.g660250.t1.3	
32889737	Vocar.0004s0092	Vocar.0004s0092.1	Vocar.0004s0092.1.p	PF00338	PTHR11700,PTHR11700:SF10	KOG0900		K02969	GO:0006412,GO:0005840,GO:0003735	AT3G47370.3		Ribosomal protein S10p/S20e family protein	Cre16.g660150.t1.2	g15946.t1,Cre16.g660150.t1.1	
32889897	Vocar.0004s0093	Vocar.0004s0093.1	Vocar.0004s0093.1.p	PF00338	PTHR11700,PTHR11700:SF10	KOG0900		K02969	GO:0006412,GO:0005840,GO:0003735	AT3G47370.1		Ribosomal protein S10p/S20e family protein	Cre16.g660150.t1.2	g15946.t1,Cre16.g660150.t1.1	
32889898	Vocar.0004s0093	Vocar.0004s0093.2	Vocar.0004s0093.2.p	PF00338	PTHR11700,PTHR11700:SF10				GO:0006412,GO:0005840,GO:0003735	AT3G47370.3		Ribosomal protein S10p/S20e family protein	Cre16.g660150.t1.2	g15946.t1,Cre16.g660150.t1.1	
32889964	Vocar.0004s0094	Vocar.0004s0094.1	Vocar.0004s0094.1.p		PTHR13233,PTHR13233:SF0					AT3G54350.3	emb1967	Forkhead-associated (FHA) domain-containing protein 	Cre16.g660100.t1.1	g15945.t1	
32889965	Vocar.0004s0094	Vocar.0004s0094.2	Vocar.0004s0094.2.p		PTHR13233,PTHR13233:SF0					AT3G54350.1	emb1967	Forkhead-associated (FHA) domain-containing protein 	Cre16.g660100.t1.1	g15945.t1	
32889581	Vocar.0004s0095	Vocar.0004s0095.1	Vocar.0004s0095.1.p		PTHR37475								Cre03.g151900.t1.2	g3091.t1,Cre03.g151900.t1.1,LZY1A	Hypothetical protein
32889495	Vocar.0004s0096	Vocar.0004s0096.1	Vocar.0004s0096.1.p	PF01169	PTHR12608,PTHR12608:SF7	KOG2881			GO:0016020	AT4G13590.2		Uncharacterized protein family (UPF0016)	Cre16.g660000.t1.2	g15942.t1,Cre16.g660000.t1.1	
32889445	Vocar.0004s0097	Vocar.0004s0097.1	Vocar.0004s0097.1.p	PF03719,PF00333	PTHR13718	KOG0877		K02988	GO:0006412,GO:0005840,GO:0003735,GO:0003723	AT2G33800.1		Ribosomal protein S5 family protein	Cre16.g659950.t1.1	g15941.t1	Plastid ribosomal protein S5
32889991	Vocar.0004s0098	Vocar.0004s0098.1	Vocar.0004s0098.1.p										Cre16.g659900.t1.1	g15940.t1	
32889947	Vocar.0004s0099	Vocar.0004s0099.1	Vocar.0004s0099.1.p							AT2G35500.1	SKL2	shikimate kinase like 2	Cre16.g659850.t1.2	g15939.t1,Cre16.g659850.t1.1	Shikimate kinase-related protein
32889901	Vocar.0004s0100	Vocar.0004s0100.1	Vocar.0004s0100.1.p	PF02320	PTHR15336	KOG4763		K00416	GO:0008121,GO:0006122	AT1G15120.1		Ubiquinol-cytochrome C reductase hinge protein			
32889983	Vocar.0004s0101	Vocar.0004s0101.1	Vocar.0004s0101.1.p		PTHR36021,PTHR36021:SF1					AT3G59800.1			Cre16.g660850.t1.2	g15960.t1,Cre16.g660850.t1.1	
32889801	Vocar.0004s0102	Vocar.0004s0102.1	Vocar.0004s0102.1.p	PF03194	PTHR12375,PTHR12375:SF18	KOG0796			GO:0006376,GO:0005685,GO:0003729	AT5G51410.3		LUC7 N_terminus domain-containing protein	Cre14.g621300.t2.1	g14973.t1	
