#proteinId	gotermId	goName	gotermType	goAcc
70284	4639	proteolysis	biological_process	GO:0006508
70284	2290	catalytic activity	molecular_function	GO:0003824
70284	2700	subtilase activity	molecular_function	GO:0004289
70284	5812	pancreatic elastase activity	molecular_function	GO:0008132
70284	5915	plasminogen activator activity	molecular_function	GO:0008243
70284	6602	serine-type signal peptidase activity	molecular_function	GO:0008991
70284	10004	proprotein convertase activity	molecular_function	GO:0016808
70287	2888	monooxygenase activity	molecular_function	GO:0004497
70287	4283	electron transport	biological_process	GO:0006118
70287	4851	aromatic compound metabolic process	biological_process	GO:0006725
70287	5830	metabolic process	biological_process	GO:0008152
70287	9710	oxidoreductase activity	molecular_function	GO:0016491
70289	3736	ATP binding	molecular_function	GO:0005524
70289	4927	transport	biological_process	GO:0006810
70289	8976	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	molecular_function	GO:0015662
70289	9320	membrane	cellular_component	GO:0016020
70289	12906	metal ion transport	biological_process	GO:0030001
70289	21295	metal ion binding	molecular_function	GO:0046872
70289	10015	hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	molecular_function	GO:0016820
70289	2454	copper-exporting ATPase activity	molecular_function	GO:0004008
70291	6075	acyltransferase activity	molecular_function	GO:0008415
70291	3930	cytoplasm	cellular_component	GO:0005737
70291	4665	cysteine biosynthetic process from serine	biological_process	GO:0006535
70291	6612	serine O-acetyltransferase activity	molecular_function	GO:0009001
70291	9940	transferase activity	molecular_function	GO:0016740
70293	10079	carbon-nitrogen ligase activity, with glutamine as amido-N-donor	molecular_function	GO:0016884
70294	2175	nucleic acid binding	molecular_function	GO:0003676
70294	2792	helicase activity	molecular_function	GO:0004386
70294	3736	ATP binding	molecular_function	GO:0005524
70294	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
70295	2227	structural constituent of ribosome	molecular_function	GO:0003735
70295	3827	intracellular	cellular_component	GO:0005622
70295	4025	ribosome	cellular_component	GO:0005840
70295	4556	translation	biological_process	GO:0006412
70295	5781	5S rRNA binding	molecular_function	GO:0008097
70296	3727	protein binding	molecular_function	GO:0005515
70296	5939	zinc ion binding	molecular_function	GO:0008270
70297	2227	structural constituent of ribosome	molecular_function	GO:0003735
70297	3827	intracellular	cellular_component	GO:0005622
70297	4025	ribosome	cellular_component	GO:0005840
70297	4556	translation	biological_process	GO:0006412
70298	2227	structural constituent of ribosome	molecular_function	GO:0003735
70298	3827	intracellular	cellular_component	GO:0005622
70298	4025	ribosome	cellular_component	GO:0005840
70298	4556	translation	biological_process	GO:0006412
70299	3838	nucleus	cellular_component	GO:0005634
70299	3930	cytoplasm	cellular_component	GO:0005737
70301	3724	calcium ion binding	molecular_function	GO:0005509
70302	9985	hydrolase activity	molecular_function	GO:0016787
70302	4542	mRNA processing	biological_process	GO:0006397
70302	9986	hydrolase activity, acting on ester bonds	molecular_function	GO:0016788
70302	2909	nuclease activity	molecular_function	GO:0004518
70302	18089	phosphoric ester hydrolase activity	molecular_function	GO:0042578
70302	19229	T/G mismatch-specific endonuclease activity	molecular_function	GO:0043765
70303	3727	protein binding	molecular_function	GO:0005515
70303	4994	intracellular protein transport	biological_process	GO:0006886
70303	4996	ER to Golgi vesicle-mediated transport	biological_process	GO:0006888
70303	5939	zinc ion binding	molecular_function	GO:0008270
70303	13021	COPII vesicle coat	cellular_component	GO:0030127
70304	9321	integral to membrane	cellular_component	GO:0016021
70305	2175	nucleic acid binding	molecular_function	GO:0003676
70305	5939	zinc ion binding	molecular_function	GO:0008270
70306	2196	transcription factor activity	molecular_function	GO:0003700
70306	3838	nucleus	cellular_component	GO:0005634
70306	19030	sequence-specific DNA binding	molecular_function	GO:0043565
70306	19908	regulation of transcription	biological_process	GO:0045449
70307	2227	structural constituent of ribosome	molecular_function	GO:0003735
70307	3827	intracellular	cellular_component	GO:0005622
70307	4025	ribosome	cellular_component	GO:0005840
70307	4556	translation	biological_process	GO:0006412
70308	2930	nucleoside diphosphate kinase activity	molecular_function	GO:0004550
70308	3736	ATP binding	molecular_function	GO:0005524
70308	4345	GTP biosynthetic process	biological_process	GO:0006183
70308	4389	UTP biosynthetic process	biological_process	GO:0006228
70308	4402	CTP biosynthetic process	biological_process	GO:0006241
70309	13635	[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase activity	molecular_function	GO:0030785
70312	2832	inositol or phosphatidylinositol phosphatase activity	molecular_function	GO:0004437
70314	162	nucleotide binding	molecular_function	GO:0000166
70314	3175	aspartate-tRNA ligase activity	molecular_function	GO:0004815
70314	3736	ATP binding	molecular_function	GO:0005524
70314	3930	cytoplasm	cellular_component	GO:0005737
70314	4556	translation	biological_process	GO:0006412
70314	4565	aspartyl-tRNA aminoacylation	biological_process	GO:0006422
70314	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
70314	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
70314	2175	nucleic acid binding	molecular_function	GO:0003676
70315	2404	NAD+ kinase activity	molecular_function	GO:0003951
70315	5830	metabolic process	biological_process	GO:0008152
70316	2176	DNA binding	molecular_function	GO:0003677
70316	8441	DNA integration	biological_process	GO:0015074
70316	2175	nucleic acid binding	molecular_function	GO:0003676
70320	3727	protein binding	molecular_function	GO:0005515
70320	5939	zinc ion binding	molecular_function	GO:0008270
70322	5765	N-acetyltransferase activity	molecular_function	GO:0008080
70322	5830	metabolic process	biological_process	GO:0008152
70323	2175	nucleic acid binding	molecular_function	GO:0003676
70323	3736	ATP binding	molecular_function	GO:0005524
70323	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
70323	2792	helicase activity	molecular_function	GO:0004386
70324	9320	membrane	cellular_component	GO:0016020
70326	2732	ferrochelatase activity	molecular_function	GO:0004325
70326	4900	heme biosynthetic process	biological_process	GO:0006783
70327	5830	metabolic process	biological_process	GO:0008152
70327	9985	hydrolase activity	molecular_function	GO:0016787
70328	2700	subtilase activity	molecular_function	GO:0004289
70328	4639	proteolysis	biological_process	GO:0006508
70328	2687	cerevisin activity	molecular_function	GO:0004262
70329	2290	catalytic activity	molecular_function	GO:0003824
70331	9946	transferase activity, transferring groups other than amino-acyl groups	molecular_function	GO:0016747
70332	3838	nucleus	cellular_component	GO:0005634
70332	4556	translation	biological_process	GO:0006412
70333	9691	proton-transporting two-sector ATPase complex	cellular_component	GO:0016469
70333	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
70333	21380	hydrogen ion transporting ATPase activity, rotational mechanism	molecular_function	GO:0046961
70335	3043	protein kinase activity	molecular_function	GO:0004672
70335	3736	ATP binding	molecular_function	GO:0005524
70335	4602	protein amino acid phosphorylation	biological_process	GO:0006468
70335	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
70337	2753	glucose-6-phosphate isomerase activity	molecular_function	GO:0004347
70337	4260	gluconeogenesis	biological_process	GO:0006094
70337	4261	glycolysis	biological_process	GO:0006096
70339	13917	heat shock protein binding	molecular_function	GO:0031072
70341	9710	oxidoreductase activity	molecular_function	GO:0016491
70341	23919	FAD binding	molecular_function	GO:0050660
70341	3930	cytoplasm	cellular_component	GO:0005737
70341	19912	cell redox homeostasis	biological_process	GO:0045454
70341	2586	dihydrolipoyl dehydrogenase activity	molecular_function	GO:0004148
70341	4283	electron transport	biological_process	GO:0006118
70342	4604	protein amino acid dephosphorylation	biological_process	GO:0006470
70342	5817	protein tyrosine/serine/threonine phosphatase activity	molecular_function	GO:0008138
70342	9582	dephosphorylation	biological_process	GO:0016311
70342	9988	phosphoric monoester hydrolase activity	molecular_function	GO:0016791
70342	3091	protein tyrosine phosphatase activity	molecular_function	GO:0004725
70346	3838	nucleus	cellular_component	GO:0005634
70347	3736	ATP binding	molecular_function	GO:0005524
70347	10082	ATPase activity	molecular_function	GO:0016887
70347	162	nucleotide binding	molecular_function	GO:0000166
70347	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
70347	4927	transport	biological_process	GO:0006810
70347	9321	integral to membrane	cellular_component	GO:0016021
70347	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
70347	6209	xenobiotic-transporting ATPase activity	molecular_function	GO:0008559
70348	5923	5prime-nucleotidase activity	molecular_function	GO:0008253
70348	10329	IMP-GMP specific 5prime-nucleotidase activity	molecular_function	GO:0017175
70349	171	3prime-5prime-exoribonuclease activity	molecular_function	GO:0000175
70349	2216	RNA binding	molecular_function	GO:0003723
70349	4541	RNA processing	biological_process	GO:0006396
70350	9320	membrane	cellular_component	GO:0016020
70350	3706	SNAP receptor activity	molecular_function	GO:0005484
70350	4994	intracellular protein transport	biological_process	GO:0006886
70350	3727	protein binding	molecular_function	GO:0005515
70350	9480	vesicle-mediated transport	biological_process	GO:0016192
70354	5846	methyltransferase activity	molecular_function	GO:0008168
70357	5939	zinc ion binding	molecular_function	GO:0008270
70360	3724	calcium ion binding	molecular_function	GO:0005509
70360	3753	calcium-dependent phospholipid binding	molecular_function	GO:0005544
70361	2632	pepsin A activity	molecular_function	GO:0004194
70361	4639	proteolysis	biological_process	GO:0006508
70361	2628	aspartic-type endopeptidase activity	molecular_function	GO:0004190
70361	4758	lipid metabolic process	biological_process	GO:0006629
70362	3727	protein binding	molecular_function	GO:0005515
70362	5939	zinc ion binding	molecular_function	GO:0008270
70363	3724	calcium ion binding	molecular_function	GO:0005509
70363	2700	subtilase activity	molecular_function	GO:0004289
70363	5812	pancreatic elastase activity	molecular_function	GO:0008132
70363	5915	plasminogen activator activity	molecular_function	GO:0008243
70363	6602	serine-type signal peptidase activity	molecular_function	GO:0008991
70363	10004	proprotein convertase activity	molecular_function	GO:0016808
70364	2176	DNA binding	molecular_function	GO:0003677
70366	3014	phosphoribosylanthranilate isomerase activity	molecular_function	GO:0004640
70366	4698	tryptophan metabolic process	biological_process	GO:0006568
70366	2290	catalytic activity	molecular_function	GO:0003824
70366	5830	metabolic process	biological_process	GO:0008152
70368	2930	nucleoside diphosphate kinase activity	molecular_function	GO:0004550
70368	3736	ATP binding	molecular_function	GO:0005524
70368	4345	GTP biosynthetic process	biological_process	GO:0006183
70368	4389	UTP biosynthetic process	biological_process	GO:0006228
70368	4402	CTP biosynthetic process	biological_process	GO:0006241
70370	2233	peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0003755
70370	2975	cyclophilin	molecular_function	GO:0004600
70370	12948	FK506-sensitive peptidyl-prolyl cis-trans isomerase	molecular_function	GO:0030051
70370	17567	cyclophilin-type peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0042027
70372	3087	phosphoprotein phosphatase activity	molecular_function	GO:0004721
70372	3089	calcium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004723
70372	3090	magnesium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004724
70372	4132	magnesium-dependent protein serine/threonine phosphatase complex	cellular_component	GO:0005963
70372	6080	CTD phosphatase activity	molecular_function	GO:0008420
70372	6240	calcium-dependent protein serine/threonine phosphatase regulator activity	molecular_function	GO:0008597
70372	10186	myosin phosphatase activity	molecular_function	GO:0017018
70372	10187	myosin phosphatase regulator activity	molecular_function	GO:0017020
70372	10190	myosin phosphatase complex	cellular_component	GO:0017023
70373	3724	calcium ion binding	molecular_function	GO:0005509
70373	3546	transporter activity	molecular_function	GO:0005215
70373	4927	transport	biological_process	GO:0006810
70373	9321	integral to membrane	cellular_component	GO:0016021
70373	3087	phosphoprotein phosphatase activity	molecular_function	GO:0004721
70373	3089	calcium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004723
70373	3090	magnesium-dependent protein serine/threonine phosphatase activity	molecular_function	GO:0004724
70373	4132	magnesium-dependent protein serine/threonine phosphatase complex	cellular_component	GO:0005963
70373	6080	CTD phosphatase activity	molecular_function	GO:0008420
70373	6240	calcium-dependent protein serine/threonine phosphatase regulator activity	molecular_function	GO:0008597
70373	10186	myosin phosphatase activity	molecular_function	GO:0017018
70373	10187	myosin phosphatase regulator activity	molecular_function	GO:0017020
70373	10190	myosin phosphatase complex	cellular_component	GO:0017023
70376	5830	metabolic process	biological_process	GO:0008152
70376	9977	nucleotidyltransferase activity	molecular_function	GO:0016779
70377	2175	nucleic acid binding	molecular_function	GO:0003676
70377	3727	protein binding	molecular_function	GO:0005515
70377	5939	zinc ion binding	molecular_function	GO:0008270
70377	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
70377	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
70377	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
70377	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
70377	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
70379	171	3prime-5prime-exoribonuclease activity	molecular_function	GO:0000175
70379	2924	5prime-3prime exoribonuclease activity	molecular_function	GO:0004534
70380	2917	exonuclease activity	molecular_function	GO:0004527
70380	3827	intracellular	cellular_component	GO:0005622
70380	2175	nucleic acid binding	molecular_function	GO:0003676
70380	2909	nuclease activity	molecular_function	GO:0004518
70380	18089	phosphoric ester hydrolase activity	molecular_function	GO:0042578
70380	19229	T/G mismatch-specific endonuclease activity	molecular_function	GO:0043765
70381	3727	protein binding	molecular_function	GO:0005515
70381	4639	proteolysis	biological_process	GO:0006508
70381	5908	serine-type peptidase activity	molecular_function	GO:0008236
70381	2290	catalytic activity	molecular_function	GO:0003824
70381	23919	FAD binding	molecular_function	GO:0050660
70383	9321	integral to membrane	cellular_component	GO:0016021
70384	2216	RNA binding	molecular_function	GO:0003723
70384	3169	tRNA (guanine-N2-)-methyltransferase activity	molecular_function	GO:0004809
70384	5721	tRNA processing	biological_process	GO:0008033
70385	3172	aminoacyl-tRNA ligase activity	molecular_function	GO:0004812
70385	3736	ATP binding	molecular_function	GO:0005524
70385	4556	translation	biological_process	GO:0006412
70385	162	nucleotide binding	molecular_function	GO:0000166
70385	3181	histidine-tRNA ligase activity	molecular_function	GO:0004821
70385	3930	cytoplasm	cellular_component	GO:0005737
70385	4570	histidyl-tRNA aminoacylation	biological_process	GO:0006427
70385	4561	tRNA aminoacylation for protein translation	biological_process	GO:0006418
70386	3727	protein binding	molecular_function	GO:0005515
70386	3052	protein kinase CK2 activity	molecular_function	GO:0004682
70389	3838	nucleus	cellular_component	GO:0005634
70391	2175	nucleic acid binding	molecular_function	GO:0003676
70391	2216	RNA binding	molecular_function	GO:0003723
70393	6664	electron carrier activity	molecular_function	GO:0009055
70393	8403	protein disulfide oxidoreductase activity	molecular_function	GO:0015035
70393	19912	cell redox homeostasis	biological_process	GO:0045454
70398	2176	DNA binding	molecular_function	GO:0003677
70398	2353	DNA-directed DNA polymerase activity	molecular_function	GO:0003887
70398	3838	nucleus	cellular_component	GO:0005634
70398	4421	DNA replication	biological_process	GO:0006260
70401	9710	oxidoreductase activity	molecular_function	GO:0016491
70401	4283	electron transport	biological_process	GO:0006118
70401	12251	heme binding	molecular_function	GO:0020037
70401	24783	iron-sulfur cluster binding	molecular_function	GO:0051536
70401	23573	sulfite reductase (ferredoxin) activity	molecular_function	GO:0050311
70401	24786	4 iron, 4 sulfur cluster binding	molecular_function	GO:0051539
70402	3930	cytoplasm	cellular_component	GO:0005737
70402	4758	lipid metabolic process	biological_process	GO:0006629
70402	9321	integral to membrane	cellular_component	GO:0016021
70402	9834	oxidoreductase activity, acting on the CH-CH group of donors	molecular_function	GO:0016627
70403	3028	porphobilinogen synthase activity	molecular_function	GO:0004655
70405	4968	multidrug transport	biological_process	GO:0006855
70405	8595	drug transporter activity	molecular_function	GO:0015238
70405	8647	antiporter activity	molecular_function	GO:0015297
70405	9320	membrane	cellular_component	GO:0016020
70406	9710	oxidoreductase activity	molecular_function	GO:0016491
70406	25163	peroxiredoxin activity	molecular_function	GO:0051920
70407	5830	metabolic process	biological_process	GO:0008152
70407	6724	nucleoside metabolic process	biological_process	GO:0009116
70407	2486	amidophosphoribosyltransferase activity	molecular_function	GO:0004044
70407	6721	purine base biosynthetic process	biological_process	GO:0009113
70411	2590	dihydroorotate dehydrogenase activity	molecular_function	GO:0004152
70411	4369	primede novoprime pyrimidine base biosynthetic process	biological_process	GO:0006207
70411	2596	dihydroorotate oxidase activity	molecular_function	GO:0004158
70411	9320	membrane	cellular_component	GO:0016020
70411	4383	UMP biosynthetic process	biological_process	GO:0006222
70414	5830	metabolic process	biological_process	GO:0008152
70414	9940	transferase activity	molecular_function	GO:0016740
70416	2990	phosphogluconate dehydrogenase (decarboxylating) activity	molecular_function	GO:0004616
70416	4263	pentose-phosphate shunt	biological_process	GO:0006098
70416	9710	oxidoreductase activity	molecular_function	GO:0016491
70419	2933	hydrolase activity, hydrolyzing O-glycosyl compounds	molecular_function	GO:0004553
70419	4143	carbohydrate metabolic process	biological_process	GO:0005975
70419	2290	catalytic activity	molecular_function	GO:0003824
70419	18659	cation binding	molecular_function	GO:0043169
70419	2571	glycogen debranching enzyme activity	molecular_function	GO:0004133
70419	4148	glycogen catabolic process	biological_process	GO:0005980
70419	11437	isoamylase activity	molecular_function	GO:0019156
70420	4591	protein folding	biological_process	GO:0006457
70420	9551	prefoldin complex	cellular_component	GO:0016272
70420	24336	unfolded protein binding	molecular_function	GO:0051082
70421	9876	oxidoreductase activity, acting on sulfur group of donors, disulfide as acceptor	molecular_function	GO:0016671
70421	11802	protein metabolic process	biological_process	GO:0019538
70421	5795	peptide-methionine-(S)-S-oxide reductase activity	molecular_function	GO:0008113
70422	2175	nucleic acid binding	molecular_function	GO:0003676
70422	3736	ATP binding	molecular_function	GO:0005524
70422	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
70422	3727	protein binding	molecular_function	GO:0005515
70422	2792	helicase activity	molecular_function	GO:0004386
70427	3043	protein kinase activity	molecular_function	GO:0004672
70427	3736	ATP binding	molecular_function	GO:0005524
70427	4602	protein amino acid phosphorylation	biological_process	GO:0006468
70427	2290	catalytic activity	molecular_function	GO:0003824
70427	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
70428	13917	heat shock protein binding	molecular_function	GO:0031072
70428	4591	protein folding	biological_process	GO:0006457
70428	24336	unfolded protein binding	molecular_function	GO:0051082
70429	7111	photosystem II	cellular_component	GO:0009523
70429	9321	integral to membrane	cellular_component	GO:0016021
70429	11943	photosynthesis, light reaction	biological_process	GO:0019684
70431	5816	NADH dehydrogenase (ubiquinone) activity	molecular_function	GO:0008137
70431	9320	membrane	cellular_component	GO:0016020
70431	18277	ATP synthesis coupled electron transport	biological_process	GO:0042773
70431	4283	electron transport	biological_process	GO:0006118
70431	6664	electron carrier activity	molecular_function	GO:0009055
70431	24783	iron-sulfur cluster binding	molecular_function	GO:0051536
70431	9710	oxidoreductase activity	molecular_function	GO:0016491
70431	9858	oxidoreductase activity, acting on NADH or NADPH	molecular_function	GO:0016651
70435	3724	calcium ion binding	molecular_function	GO:0005509
70435	9985	hydrolase activity	molecular_function	GO:0016787
70435	6771	nucleotide catabolic process	biological_process	GO:0009166
70435	5923	5prime-nucleotidase activity	molecular_function	GO:0008253
70435	10329	IMP-GMP specific 5prime-nucleotidase activity	molecular_function	GO:0017175
70437	3043	protein kinase activity	molecular_function	GO:0004672
70437	3736	ATP binding	molecular_function	GO:0005524
70437	4602	protein amino acid phosphorylation	biological_process	GO:0006468
70437	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
70438	2176	DNA binding	molecular_function	GO:0003677
70438	2198	RNA polymerase II transcription factor activity	molecular_function	GO:0003702
70438	3838	nucleus	cellular_component	GO:0005634
70438	3868	transcription factor TFIID complex	cellular_component	GO:0005669
70438	4504	regulation of transcription, DNA-dependent	biological_process	GO:0006355
70438	4515	transcription initiation from RNA polymerase II promoter	biological_process	GO:0006367
70440	3727	protein binding	molecular_function	GO:0005515
70440	4595	protein complex assembly	biological_process	GO:0006461
70440	4994	intracellular protein transport	biological_process	GO:0006886
70440	9480	vesicle-mediated transport	biological_process	GO:0016192
70440	13011	membrane coat	cellular_component	GO:0030117
70440	3708	binding	molecular_function	GO:0005488
70442	7101	cytochrome b6f complex	cellular_component	GO:0009512
70442	10172	cytochrome complex assembly	biological_process	GO:0017004
70442	19634	electron transporter, transferring electrons within cytochrome b6/f complex of photosystem II activity	molecular_function	GO:0045158
70443	3043	protein kinase activity	molecular_function	GO:0004672
70443	3736	ATP binding	molecular_function	GO:0005524
70443	4602	protein amino acid phosphorylation	biological_process	GO:0006468
70443	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
70443	3052	protein kinase CK2 activity	molecular_function	GO:0004682
70444	3727	protein binding	molecular_function	GO:0005515
70444	5939	zinc ion binding	molecular_function	GO:0008270
70445	2403	NAD+ ADP-ribosyltransferase activity	molecular_function	GO:0003950
70446	2175	nucleic acid binding	molecular_function	GO:0003676
70446	3736	ATP binding	molecular_function	GO:0005524
70446	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
70446	2792	helicase activity	molecular_function	GO:0004386
70450	2175	nucleic acid binding	molecular_function	GO:0003676
70450	5939	zinc ion binding	molecular_function	GO:0008270
70451	4924	nitrogen compound metabolic process	biological_process	GO:0006807
70451	10005	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	molecular_function	GO:0016810
70451	22120	bis(5prime-adenosyl)-triphosphatase activity	molecular_function	GO:0047710
70453	5939	zinc ion binding	molecular_function	GO:0008270
70454	2175	nucleic acid binding	molecular_function	GO:0003676
70454	2182	damaged DNA binding	molecular_function	GO:0003684
70454	2362	DNA-(apurinic or apyrimidinic site) lyase activity	molecular_function	GO:0003906
70454	4443	base-excision repair	biological_process	GO:0006284
70454	5939	zinc ion binding	molecular_function	GO:0008270
70454	9995	hydrolase activity, hydrolyzing N-glycosyl compounds	molecular_function	GO:0016799
70454	4448	nucleotide-excision repair	biological_process	GO:0006289
70461	3708	binding	molecular_function	GO:0005488
70464	3727	protein binding	molecular_function	GO:0005515
70464	5939	zinc ion binding	molecular_function	GO:0008270
70465	2175	nucleic acid binding	molecular_function	GO:0003676
70465	3736	ATP binding	molecular_function	GO:0005524
70465	5716	ATP-dependent helicase activity	molecular_function	GO:0008026
70465	2792	helicase activity	molecular_function	GO:0004386
70466	2290	catalytic activity	molecular_function	GO:0003824
70466	24783	iron-sulfur cluster binding	molecular_function	GO:0051536
70468	2175	nucleic acid binding	molecular_function	GO:0003676
70469	3838	nucleus	cellular_component	GO:0005634
70470	3149	thiamin-phosphate diphosphorylase activity	molecular_function	GO:0004789
70470	6833	thiamin biosynthetic process	biological_process	GO:0009228
70470	6583	phosphomethylpyrimidine kinase activity	molecular_function	GO:0008972
70471	3736	ATP binding	molecular_function	GO:0005524
70471	4927	transport	biological_process	GO:0006810
70471	9321	integral to membrane	cellular_component	GO:0016021
70471	18135	ATPase activity, coupled to transmembrane movement of substances	molecular_function	GO:0042626
70473	3321	ionotropic glutamate receptor activity	molecular_function	GO:0004970
70473	3563	extracellular-glutamate-gated ion channel activity	molecular_function	GO:0005234
70473	9320	membrane	cellular_component	GO:0016020
70475	23596	thiaminase activity	molecular_function	GO:0050334
70476	3546	transporter activity	molecular_function	GO:0005215
70476	4927	transport	biological_process	GO:0006810
70476	9320	membrane	cellular_component	GO:0016020
70477	2815	hydroxyethylthiazole kinase activity	molecular_function	GO:0004417
70477	6833	thiamin biosynthetic process	biological_process	GO:0009228
70479	587	nucleosome	cellular_component	GO:0000786
70479	2176	DNA binding	molecular_function	GO:0003677
70479	3838	nucleus	cellular_component	GO:0005634
70479	4484	nucleosome assembly	biological_process	GO:0006334
70480	587	nucleosome	cellular_component	GO:0000786
70480	2176	DNA binding	molecular_function	GO:0003677
70480	3838	nucleus	cellular_component	GO:0005634
70480	4484	nucleosome assembly	biological_process	GO:0006334
70481	2290	catalytic activity	molecular_function	GO:0003824
70481	5830	metabolic process	biological_process	GO:0008152
70481	2861	long-chain-fatty-acid-CoA ligase activity	molecular_function	GO:0004467
70481	8961	fatty-acid ligase activity	molecular_function	GO:0015645
70481	14792	short-chain-fatty-acid-CoA ligase activity	molecular_function	GO:0031955
70481	14793	medium-chain-fatty-acid-CoA ligase activity	molecular_function	GO:0031956
70481	14794	very-long-chain-fatty-acid-CoA ligase activity	molecular_function	GO:0031957
70482	2227	structural constituent of ribosome	molecular_function	GO:0003735
70482	4556	translation	biological_process	GO:0006412
70482	9240	large ribosomal subunit	cellular_component	GO:0015934
70483	2176	DNA binding	molecular_function	GO:0003677
70483	3736	ATP binding	molecular_function	GO:0005524
70483	4429	DNA replication initiation	biological_process	GO:0006270
70483	5778	DNA-dependent ATPase activity	molecular_function	GO:0008094
70483	162	nucleotide binding	molecular_function	GO:0000166
70483	10269	nucleoside-triphosphatase activity	molecular_function	GO:0017111
70484	3210	uroporphyrinogen-III synthase activity	molecular_function	GO:0004852
70484	15848	tetrapyrrole biosynthetic process	biological_process	GO:0033014
70486	3091	protein tyrosine phosphatase activity	molecular_function	GO:0004725
70486	3093	prenylated protein tyrosine phosphatase activity	molecular_function	GO:0004727
70487	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
70487	3827	intracellular	cellular_component	GO:0005622
70487	4598	protein modification process	biological_process	GO:0006464
70487	4643	ubiquitin cycle	biological_process	GO:0006512
70487	3708	binding	molecular_function	GO:0005488
70487	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
70487	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
70487	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
70487	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
70488	2233	peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0003755
70488	4591	protein folding	biological_process	GO:0006457
70488	2975	cyclophilin	molecular_function	GO:0004600
70488	12948	FK506-sensitive peptidyl-prolyl cis-trans isomerase	molecular_function	GO:0030051
70488	17567	cyclophilin-type peptidyl-prolyl cis-trans isomerase activity	molecular_function	GO:0042027
70490	2290	catalytic activity	molecular_function	GO:0003824
70490	24783	iron-sulfur cluster binding	molecular_function	GO:0051536
70493	9320	membrane	cellular_component	GO:0016020
70493	3706	SNAP receptor activity	molecular_function	GO:0005484
70493	4994	intracellular protein transport	biological_process	GO:0006886
70493	3727	protein binding	molecular_function	GO:0005515
70493	9480	vesicle-mediated transport	biological_process	GO:0016192
70496	2227	structural constituent of ribosome	molecular_function	GO:0003735
70496	3827	intracellular	cellular_component	GO:0005622
70496	4025	ribosome	cellular_component	GO:0005840
70496	4556	translation	biological_process	GO:0006412
70497	4598	protein modification process	biological_process	GO:0006464
70497	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842
70497	24685	regulation of ubiquitin-protein ligase activity	biological_process	GO:0051438
70497	24687	regulation of ubiquitin-protein ligase activity during meiotic cell cycle	biological_process	GO:0051440
70497	24690	positive regulation of ubiquitin-protein ligase activity	biological_process	GO:0051443
70497	24691	negative regulation of ubiquitin-protein ligase activity	biological_process	GO:0051444
70498	4642	ubiquitin-dependent protein catabolic process	biological_process	GO:0006511
70498	3727	protein binding	molecular_function	GO:0005515
70503	3114	ribonucleoside-diphosphate reductase activity	molecular_function	GO:0004748
70503	6791	deoxyribonucleoside diphosphate metabolic process	biological_process	GO:0009186
70503	9710	oxidoreductase activity	molecular_function	GO:0016491
70503	21336	transition metal ion binding	molecular_function	GO:0046914
70505	3043	protein kinase activity	molecular_function	GO:0004672
70505	3736	ATP binding	molecular_function	GO:0005524
70505	4602	protein amino acid phosphorylation	biological_process	GO:0006468
70505	3079	protein-tyrosine kinase activity	molecular_function	GO:0004713
70505	3045	protein serine/threonine kinase activity	molecular_function	GO:0004674
70505	3052	protein kinase CK2 activity	molecular_function	GO:0004682
70506	9321	integral to membrane	cellular_component	GO:0016021
70507	2623	serine carboxypeptidase activity	molecular_function	GO:0004185
